names,scores,logfoldchanges,pvals,pvals_adj
TMUB2,10.801694,1.0105565,3.3790959700407915e-27,1.5314610897733522e-24
GIPC1,10.766578,0.7586882,4.950609554492489e-27,2.213780576514255e-24
ACADVL,10.764862,0.94946396,5.043686220410668e-27,2.225725637633329e-24
TSPAN4,10.697096,0.9231441,1.0501823802658041e-26,4.574158009007083e-24
GSDMB,10.665839,1.4467939,1.4706488421732744e-26,6.323412931898368e-24
COX7A2,10.6219845,0.72529644,2.3550122149046319e-26,9.997772109300195e-24
SRRM2,10.609546,0.94231886,2.690530449341257e-26,1.1279376276250884e-23
NOTCH3,10.5446205,0.96046877,5.378932138490355e-26,2.227143531613451e-23
CDK5RAP3,10.531808,0.95690024,6.163937641175867e-26,2.5210504952409295e-23
SCUBE3,10.517225,1.3397279,7.196200141707544e-26,2.9077850644890076e-23
FAM160B2,10.464309,1.0402932,1.2599248781429306e-25,4.974980924733018e-23
CLDN4,10.463612,0.5306562,1.269230194527e-25,4.974980924733018e-23
KCNN4,10.463129,1.3981574,1.2757122056384982e-25,4.974980924733018e-23
CTSF,10.436698,0.9328562,1.6857194929104327e-25,6.4245068583216e-23
STARD3,10.429407,0.7792968,1.820206595467355e-25,6.859111100986983e-23
TRMT1,10.411876,1.1484107,2.188663414813747e-25,8.155932622891495e-23
TCIRG1,10.401367,1.1816435,2.4440020664617023e-25,9.007356187361821e-23
HOOK2,10.398097,1.1871195,2.529336163236636e-25,9.220530026372858e-23
NADSYN1,10.373703,1.1174412,3.266162786828136e-25,1.153058605733074e-22
DPP7,10.3551,1.0275067,3.9677313161761946e-25,1.386143467519971e-22
ENTPD6,10.338104,1.0132716,4.738169691032587e-25,1.6382343824520712e-22
SCAP,10.325452,1.0297133,5.4063690174724205e-25,1.831503071797879e-22
TNK2,10.146545,1.182509,3.432996245195992e-24,1.1287826281508154e-21
KIFC2,10.048327,1.4023205,9.34400777044985e-24,3.042517792284923e-21
ARAP1,10.0423765,0.7996965,9.925394574168279e-24,3.20074887719669e-21
STK25,9.978952,1.0080502,1.8844622157876402e-23,5.962367338970366e-21
TMEM63A,9.956703,1.2783359,2.3575174011022838e-23,7.389384915716672e-21
WASHC1,9.953754,0.9918505,2.4284535222078388e-23,7.541247613685787e-21
SLC44A2,9.917833,0.85041666,3.4823231116750467e-23,1.0714692891684194e-20
XIST,9.88529,1.1816856,4.8218068003834646e-23,1.4701250588296422e-20
NPDC1,9.871619,0.81514573,5.526510692583947e-23,1.6682165522300724e-20
COASY,9.870815,0.7550578,5.571001665268296e-23,1.6682165522300724e-20
GALNT6,9.8131275,0.82047683,9.885594678605746e-23,2.9082725818515746e-20
QSOX1,9.804657,0.66359776,1.0751169253865107e-22,3.135414908140243e-20
SDC1,9.803745,0.715145,1.0848657730349784e-22,3.1365714048316475e-20
IER2,9.8001,0.7795915,1.1247439615674884e-22,3.2240737592350794e-20
TMC6,9.777529,1.152488,1.4060139011777616e-22,3.9961774760762514e-20
CCDC130,9.679632,1.0082443,3.6803877155749833e-22,1.0201061421897007e-19
JUP,9.65304,0.67191374,4.771973189393629e-22,1.3118232526711764e-19
CREB3L4,9.652128,0.8004,4.814585319037246e-22,1.3127769303241559e-19
CANT1,9.644623,0.8216906,5.180132756944394e-22,1.401058809696783e-19
GALNT2,9.597014,1.0345672,8.229351324090801e-22,2.207967877658858e-19
P4HB,9.585059,0.5493231,9.240492095920846e-22,2.4595843167697884e-19
TYK2,9.582164,1.1992884,9.503274434587305e-22,2.5096127400566067e-19
PAXX,9.56088,0.9193811,1.1676018465668335e-21,3.05929927579363e-19
KRT19,9.525924,0.31997278,1.6358021113778661e-21,4.2201177854916056e-19
SELENBP1,9.515202,0.7054403,1.8136125966634032e-21,4.64312513487765e-19
RHBDF2,9.50228,1.2364087,2.0534278878786836e-21,5.178034925088368e-19
CC2D1A,9.476439,1.0330468,2.631080136927683e-21,6.5851616143493e-19
PGAP3,9.474188,0.82053035,2.6884451227621874e-21,6.678894261273944e-19
IGFBP2,9.463358,0.735594,2.982098781022798e-21,7.353943302789897e-19
EPHB3,9.447917,0.90957844,3.4563921458094854e-21,8.461348889500623e-19
HID1,9.432477,0.75687987,4.0051754261971516e-21,9.733737206072469e-19
SLC4A11,9.429099,1.6785008,4.1362574801507245e-21,9.979985853906115e-19
PTOV1,9.406743,0.84161437,5.117502990046692e-21,1.21723982468217e-18
ARHGEF1,9.381705,0.95215434,6.491407975936676e-21,1.5331608499786214e-18
SEC61A1,9.372806,0.6635415,7.06295193462592e-21,1.656484489394994e-18
PLEKHH3,9.370661,0.99240386,7.207951377596152e-21,1.6787518979293037e-18
FLII,9.337743,0.9002578,9.840945359898862e-21,2.276176727450262e-18
NSUN5,9.31099,0.96341205,1.2664606982070275e-20,2.909216362771732e-18
NOXA1,9.282468,1.2749506,1.65597235809601e-20,3.752567631474594e-18
PRSS8,9.280539,0.6767027,1.6862474395901994e-20,3.795527961676249e-18
ILVBL,9.2638645,0.85576415,1.9716388113154585e-20,4.408321496926523e-18
CERS4,9.215238,0.9858891,3.1058931449250224e-20,6.898373794337444e-18
INF2,9.190201,0.8699143,3.9210965638835155e-20,8.595146180361133e-18
ANO9,9.131388,1.5317985,6.762704883722356e-20,1.4632748154211638e-17
PLXNB2,9.12994,0.7001342,6.853743081187245e-20,1.473466893954217e-17
NECTIN4,9.081796,1.0264195,1.0679834236622575e-19,2.2669638014420752e-17
AP1G2,9.079544,1.1959314,1.090309716548605e-19,2.2854254546004447e-17
PLPPR2,9.064479,0.88605845,1.2520171605944948e-19,2.608083946088085e-17
NME3,9.050271,0.7805365,1.4261381204654421e-19,2.952458042232716e-17
MICAL1,9.047322,1.1231387,1.4651692398526448e-19,3.014653126759387e-17
ZSWIM8,9.020194,0.93383175,1.8775595243944035e-19,3.839609227386555e-17
DOCK6,9.019283,1.3782561,1.893244949411035e-19,3.848221158384684e-17
PIP,9.007006,0.99966776,2.1175931906084377e-19,4.2783036401581796e-17
WFS1,8.993335,0.73009026,2.398413551763588e-19,4.8166463292842635e-17
ITGA3,8.961702,1.08686,3.1970271347602587e-19,6.307170355622916e-17
MAN1B1,8.95098,0.91028976,3.523396164106003e-19,6.910389505952464e-17
MLPH,8.925621,0.7996084,4.4320428013690095e-19,8.641968108855456e-17
EPHB4,8.903265,1.1294852,5.422761282523315e-19,1.0512633982269764e-16
TPRN,8.896027,0.94753677,5.788147473348831e-19,1.115648792880305e-16
IGSF8,8.880425,0.8309413,6.660495217221367e-19,1.2764553634009726e-16
FADS3,8.868792,1.164088,7.394381321303082e-19,1.4090497770105838e-16
JUNB,8.857211,0.682264,8.204087528664939e-19,1.5545123589625127e-16
PLXND1,8.850939,0.8932294,8.678623115419107e-19,1.635189112611944e-16
MAT2A,8.835552,0.9237222,9.960535883834148e-19,1.8662371646482106e-16
MADD,8.77068,1.0525552,1.7759000038188124e-18,3.3088963515597403e-16
SLC12A7,8.758349,0.96370417,1.9813027155083906e-18,3.6712116283270946e-16
SLC35B2,8.734974,0.74996865,2.4371179654835205e-18,4.490992435515732e-16
CCND1,8.701305,0.6655807,3.2808819929779754e-18,5.9999326628882065e-16
MMP11,8.70093,0.95023334,3.2917514758525554e-18,5.9999326628882065e-16
PIGQ,8.686133,0.93530905,3.7498615251531634e-18,6.797992207058745e-16
PHF1,8.667529,1.0142484,4.415981642952917e-18,7.877829379859304e-16
DDX39A,8.660077,0.7599771,4.714453498805311e-18,8.365785261530821e-16
NECTIN2,8.632681,0.72853655,5.993043491857831e-18,1.0578668033154102e-15
H2AFJ,8.628499,0.7074151,6.2162267511330505e-18,1.0915173443952893e-15
LRRC75B,8.613166,1.2163188,7.107014733976624e-18,1.2350003116482281e-15
TELO2,8.608931,1.188604,7.37453633046264e-18,1.274882471397196e-15
TNS4,8.59542,0.9828605,8.296077772271293e-18,1.426840288853511e-15
GRAMD1A,8.589416,0.89650196,8.741294066286704e-18,1.495742450995528e-15
CD151,8.566308,0.455201,1.0685557371176683e-17,1.8124893274693746e-15
NSMF,8.566148,0.9885731,1.0700485623440164e-17,1.8124893274693746e-15
MVP,8.560625,0.7759627,1.1225696989566702e-17,1.8918966112366235e-15
PPP1R12C,8.553602,1.0854068,1.1930572722722711e-17,2.0006377398733714e-15
RHOT2,8.545828,0.8264387,1.2761775730826449e-17,2.1293752958231716e-15
ADAM15,8.529155,0.7870021,1.4742105967491237e-17,2.4476274749392135e-15
SPG7,8.52256,0.99349433,1.5606444897027476e-17,2.578369206682303e-15
ATXN7L3,8.500687,0.8799942,1.884732214511589e-17,3.0905510153222145e-15
ULK3,8.500418,1.4937329,1.8890898626663904e-17,3.0905510153222145e-15
ARHGEF17,8.482405,0.9885384,2.205876459884861e-17,3.5912953743504115e-15
FBXW9,8.476239,1.0187318,2.325911759266917e-17,3.732365003937505e-15
CLCN7,8.446216,0.90081,3.008978030945319e-17,4.805481200087814e-15
HPN,8.443428,0.882121,3.08164944249718e-17,4.8982160664677925e-15
RHBDF1,8.435922,1.0687726,3.28602099260617e-17,5.198423209906874e-15
TNFRSF14,8.426647,0.9948667,3.5571113752441205e-17,5.600863910936024e-15
SYNGR2,8.422572,0.6094591,3.6830690633553154e-17,5.772092067607971e-15
E4F1,8.420106,1.0992216,3.7614334640219935e-17,5.867486303086959e-15
PIAS3,8.415764,0.89000374,3.9034407846669785e-17,6.0608146776000515e-15
ANKRD13D,8.41378,1.057198,3.9700555433737624e-17,6.135839760998583e-15
ARFGAP1,8.404344,0.92577314,4.302598637469633e-17,6.619291426764062e-15
ISYNA1,8.388528,0.90803546,4.922659742832685e-17,7.538637555028429e-15
PHKG2,8.384883,0.89079785,5.077643542772756e-17,7.740636778977849e-15
CCNL2,8.37936,1.0284677,5.321608537576374e-17,8.075841951730156e-15
ITGB4,8.370031,0.81074286,5.760269383111095e-17,8.702158313999094e-15
DUSP4,8.358612,0.8080774,6.346031271444123e-17,9.544089541779956e-15
ABCA3,8.352232,1.0578665,6.698473704637915e-17,1.002917013866725e-14
SLC29A2,8.3432255,1.3135326,7.229119936765485e-17,1.0775565530632925e-14
PFKL,8.339044,0.74075574,7.489380824411851e-17,1.1114108588014366e-14
APLP2,8.315186,0.802139,9.160857227397836e-17,1.3534662100989806e-14
ULK1,8.313899,0.95743746,9.260784012938842e-17,1.3622288343243109e-14
TPBG,8.30886,0.8762279,9.662618892865231e-17,1.4151306219603236e-14
NPEPL1,8.299048,1.1995014,1.0494858723614487e-16,1.530332921185142e-14
TMED3,8.277335,0.78692305,1.2596223965633565e-16,1.8287972266641495e-14
LZTR1,8.276478,1.1438721,1.2687254001213398e-16,1.8340738133305818e-14
DAG1,8.259214,0.88537586,1.4663469497447394e-16,2.1016386325016697e-14
DCAF8,8.255354,0.8633953,1.514526794849992e-16,2.161455304071448e-14
CASC3,8.254174,0.79991865,1.5295573155095074e-16,2.173656493540587e-14
SIGIRR,8.248652,1.1367481,1.601906572139865e-16,2.2654568029285692e-14
NUPR1,8.248223,0.39937124,1.607665093616195e-16,2.2654568029285692e-14
ADCY6,8.243344,1.0296538,1.6746221262053458e-16,2.3499362706558532e-14
SCRIB,8.225117,1.2123958,1.9500144952504684e-16,2.724982755904592e-14
NUDCD3,8.215037,0.8905701,2.120985785889383e-16,2.951602543035607e-14
HLA-B,8.2108555,0.5527682,2.1961832141994166e-16,3.0310943472353924e-14
FKBP10,8.193003,0.78193283,2.547893264291789e-16,3.502100176140082e-14
GPAT4,8.1509695,0.92203015,3.6101713702792016e-16,4.941956221078525e-14
CHD3,8.13435,0.88134986,4.1415484130006037e-16,5.64631100305749e-14
INPP5J,8.131026,1.1444488,4.2567243885384627e-16,5.77983896934425e-14
MT-CYB,8.127059,0.42225426,4.3983301744096534e-16,5.94803215279641e-14
DDB1,8.125933,0.6834924,4.4393544255862307e-16,5.979400350414097e-14
TRIR,8.098912,0.5555277,5.545296389163207e-16,7.439126011990225e-14
MIGA2,8.0810585,1.454773,6.420687017310686e-16,8.552636817365758e-14
ATP1A1,8.080952,0.7425284,6.426335732530774e-16,8.552636817365758e-14
DHCR7,8.076609,0.69096214,6.659270343522768e-16,8.827612995299074e-14
ITGAM,8.075269,1.0020473,6.732829534387064e-16,8.889985705680055e-14
HGS,8.066798,0.9437926,7.216595684750099e-16,9.491379846084268e-14
VMP1,8.057147,0.7847367,7.809543900103575e-16,1.0231112629752879e-13
DGKD,8.05066,0.94726574,8.234855359089729e-16,1.074632603241834e-13
TBRG4,8.044709,0.88607854,8.64504192296066e-16,1.1237884341560257e-13
HDAC7,8.0437975,0.9532173,8.70961585727709e-16,1.1278111838662511e-13
CEACAM6,8.042351,0.85256636,8.813152446414335e-16,1.1368288721070921e-13
WDR83OS,8.0412245,0.43634054,8.894518381503105e-16,1.1429285727159047e-13
HIP1R,8.027767,0.8973527,9.926227609285256e-16,1.2706329067183546e-13
PIEZO1,7.98922,0.89809746,1.3579517282739554e-15,1.7316724358498825e-13
TMEM184B,7.9796233,1.0188078,1.467805462465361e-15,1.864668924248609e-13
NUP210,7.9706163,1.0360857,1.5788493149678294e-15,1.9981678613355118e-13
MSL1,7.9601617,0.7762254,1.7181437447075681e-15,2.1662821394737751e-13
MAPKAPK2,7.9472947,0.819197,1.906284252457644e-15,2.39449293104586e-13
BPIFB1,7.9259033,0.75731057,2.264938471386515e-15,2.8343845691552584e-13
P3H4,7.9201665,0.8071542,2.3719235750255787e-15,2.957233191792114e-13
SDC4,7.914859,0.831478,2.475333922085655e-15,3.0647059007463716e-13
GSDMD,7.904512,0.7913066,2.6898577975076065e-15,3.3044853777586123e-13
CDC37,7.899633,0.6945524,2.7972582372860518e-15,3.4238849183248034e-13
GALE,7.8782415,0.79745764,3.3202057205468987e-15,4.0345311396993437e-13
C19orf66,7.866286,1.1103783,3.653253217023844e-15,4.4224234375084953e-13
ATAD3B,7.865857,1.247684,3.665793176776676e-15,4.4224234375084953e-13
MAPK8IP3,7.8610854,1.1352428,3.808190690942548e-15,4.577745497950939e-13
DHX30,7.846181,0.7553588,4.288977137903123e-15,5.13727554467839e-13
TRABD,7.839533,1.1515539,4.5222496995988955e-15,5.397409623670739e-13
CLK2,7.8347077,1.135154,4.6993395976134934e-15,5.588881256197211e-13
NUMA1,7.8318663,0.6897442,4.806801485139576e-15,5.696484388996858e-13
ATP6V0B,7.783722,0.47116077,7.0421354102911e-15,8.316166809519116e-13
UQCRQ,7.782489,0.42738336,7.111138392543254e-15,8.368188049442654e-13
DDX56,7.7746615,0.8142402,7.564939797298286e-15,8.871082200062585e-13
SCGB2A2,7.7713914,0.6796591,7.762876802395762e-15,9.071476034799619e-13
ICAM1,7.7565403,1.0059834,8.72775089644211e-15,1.0163587137669289e-12
MBOAT7,7.735524,0.7637079,1.0297791872748621e-14,1.195042712208454e-12
TRIM11,7.7323074,0.8204254,1.0561451999231214e-14,1.2214137143110912e-12
DNM2,7.731664,0.79779434,1.0614975653168411e-14,1.2233850634225506e-12
RCE1,7.726249,1.1045897,1.1076172453667525e-14,1.2721666840791145e-12
CPNE1,7.709629,0.6887262,1.2618381940086972e-14,1.4394397738320982e-12
SGSM2,7.7066803,1.0777426,1.2913255467965666e-14,1.4680839385919747e-12
NOL3,7.6931167,1.2757345,1.4359370272045008e-14,1.6269748654859646e-12
PIDD1,7.6788554,1.2525115,1.605162340306042e-14,1.8125903895348161e-12
SPATA20,7.669366,1.0914952,1.7284859650948928e-14,1.9453007482333056e-12
PLD3,7.6584826,0.6232679,1.8814275276349462e-14,2.1085842262528607e-12
ZMIZ2,7.6581607,0.9023167,1.8861448741005967e-14,2.1085842262528607e-12
SIRT7,7.6525316,1.1959882,1.9706072463869548e-14,2.1956885657583285e-12
PKD1,7.6335526,1.0726703,2.2837142353518022e-14,2.527762641096658e-12
LSM7,7.6251354,0.6422769,2.4377835022800826e-14,2.689420496693073e-12
CLDN3,7.6109815,0.81323993,2.7202189408665445e-14,2.991170584878104e-12
MFSD10,7.6067996,0.7822418,2.8096594663245717e-14,3.0794235026664537e-12
TMEM205,7.60101,0.6184912,2.938291983185441e-14,3.209916499416069e-12
PTPRF,7.594147,0.76067954,3.0982602170772693e-14,3.3736834792317355e-12
ECSIT,7.581816,0.8298328,3.407506193135868e-14,3.6984123852877264e-12
ARRDC1,7.5575294,0.7207619,4.107963681338303e-14,4.444286643378194e-12
INPPL1,7.5553317,0.8906082,4.1779426225018404e-14,4.505461082748126e-12
DPM3,7.5520077,0.76272017,4.285996625721719e-14,4.607171629277404e-12
CA12,7.533243,0.78395563,4.9495355193828054e-14,5.303435215624937e-12
KIAA1522,7.531367,0.8381902,5.021198970500092e-14,5.363088250720767e-12
FAM83H,7.5308843,0.7982383,5.0397910056375366e-14,5.365857484034022e-12
CD46,7.528954,0.7593655,5.114838390837366e-14,5.428526897212138e-12
NARFL,7.521716,0.9066352,5.406179327987664e-14,5.719635403850166e-12
OBP2A,7.506758,0.7531317,6.060946849450893e-14,6.392202372229059e-12
LAMB2,7.5020404,0.69539523,6.283199739261934e-14,6.605829243114945e-12
ITGB6,7.4774323,1.0744522,7.578888904028873e-14,7.94314925197876e-12
SMIM37,7.4703016,0.69779545,8.001120944663462e-14,8.35955122249605e-12
PSAP,7.464726,0.39371577,8.347319923191519e-14,8.67078702671385e-12
FAM234A,7.464672,0.7541517,8.350719212918403e-14,8.67078702671385e-12
CHPF,7.4408145,0.61138356,1.0006632355043872e-13,1.0358099874180907e-11
ADGRL1,7.4237123,1.0642467,1.1388257321654924e-13,1.1715931719437512e-11
TNFRSF10B,7.4135256,0.9291495,1.2298523797870694e-13,1.2613696976543957e-11
LYPD3,7.40736,0.8552189,1.2883820021838111e-13,1.317370597232947e-11
OSBPL5,7.3915443,0.88366395,1.4513307943425946e-13,1.4794751422693598e-11
WNK4,7.383985,1.0096177,1.5362076477370957e-13,1.5612524875699003e-11
CLSTN1,7.377927,0.73007137,1.6077337459166263e-13,1.6290082891405382e-11
PPFIBP2,7.3747635,0.86183935,1.646369312211558e-13,1.6631305419563625e-11
NECAB3,7.3642554,0.90045154,1.7813824500227848e-13,1.7887426529600044e-11
PCED1A,7.345866,0.978654,2.0443066391711601e-13,2.046625554164847e-11
SPSB3,7.342489,0.7503824,2.0965825678246813e-13,2.092713873800719e-11
GADD45GIP1,7.341041,0.7573204,2.1193865022673792e-13,2.1091983535027703e-11
AMPD2,7.3325167,1.1119041,2.2587031373540351e-13,2.2411948467627108e-11
PABPC1L,7.3191137,1.2511955,2.49614416194359e-13,2.4622259677430626e-11
CLUH,7.314932,1.0617609,2.575123387585442e-13,2.5326829376199577e-11
MYDGF,7.3102674,0.7299079,2.6661131730931084e-13,2.614505953192885e-11
CAPS,7.2955775,0.5533055,2.973807913907132e-13,2.899289820250506e-11
TMEM184A,7.2856054,1.2298222,3.202287817437204e-13,3.1129950382959114e-11
B4GALT3,7.268342,0.6724866,3.6392602615962783e-13,3.527558111370404e-11
JTB,7.26534,0.66916096,3.721015478212223e-13,3.596409714936067e-11
GDPD5,7.2648573,1.1557379,3.7343218618807807e-13,3.598899040337863e-11
PKP1,7.2447524,0.8423044,4.332294933415744e-13,4.163223709939749e-11
MAGED2,7.2384796,0.49204698,4.537416620586036e-13,4.347882246320414e-11
WIZ,7.2316175,0.9766867,4.772752647039788e-13,4.560358355453573e-11
CRELD1,7.2242723,0.9750466,5.037917005068478e-13,4.80004717374962e-11
STX10,7.223361,0.5961644,5.071813060235537e-13,4.8186534394951684e-11
PLPP2,7.218911,0.6347889,5.240547681501901e-13,4.9649007949777044e-11
ST14,7.218,0.6589646,5.275781739704e-13,4.976081683130356e-11
ARFIP2,7.217839,0.58336383,5.282023612601846e-13,4.976081683130356e-11
ROGDI,7.2172494,0.79301727,5.304972574236309e-13,4.977621804664174e-11
SMG5,7.217035,0.732999,5.313341898949771e-13,4.977621804664174e-11
CDK10,7.2126923,0.981195,5.485637221581135e-13,5.1247159091194464e-11
MGST3,7.2112446,0.6047709,5.544278892130534e-13,5.1651118190076065e-11
SLC25A29,7.205401,1.0884687,5.787339405054678e-13,5.3766146528178335e-11
RAD9A,7.1738763,1.1117315,7.290343646431285e-13,6.754241580497581e-11
SEMA3F,7.1568813,0.8802382,8.253319867634405e-13,7.62533999230641e-11
MZT2B,7.151091,0.7353688,8.609092107381911e-13,7.932190414763037e-11
NAB2,7.1394567,0.80860585,9.370034161052953e-13,8.609649471051888e-11
GNPTG,7.135704,0.93525183,9.629297491959294e-13,8.823698887577346e-11
TBCD,7.126751,0.65224886,1.027659482749357e-12,9.387567564678039e-11
EXTL3,7.1250887,1.0332063,1.040136512925715e-12,9.453685195258165e-11
MRPL41,7.1116858,1.2477511,1.1463421784240848e-12,1.0390817291888366e-10
PSMG3,7.1070747,0.68654484,1.1852817249176503e-12,1.071481900007767e-10
HLA-C,7.0949583,0.4088758,1.2939045443856394e-12,1.16653146800015e-10
RRBP1,7.0938325,0.64464414,1.3044803028462436e-12,1.1729131473688287e-10
ZBTB7B,7.090455,0.85316986,1.3367190722065772e-12,1.1986867444829996e-10
KIAA1324,7.086863,0.81692594,1.371862567439123e-12,1.2269207143139548e-10
LFNG,7.0737276,0.80550706,1.5082614483267618e-12,1.3382029749730935e-10
PLXNA3,7.07228,0.80668694,1.5240836098621497e-12,1.3486732482204954e-10
TNFRSF12A,7.0700283,0.63463384,1.54902007570836e-12,1.3671325078712363e-10
AKT1S1,7.069117,0.79296595,1.5592268191467262e-12,1.3725288467334094e-10
OBP2B,7.067026,0.3441196,1.58289225478508e-12,1.3897131005492674e-10
DPH7,7.058877,0.97315496,1.678536580857015e-12,1.4698370717697797e-10
SNRNP200,7.056196,0.6681565,1.7112206795592095e-12,1.4945551862254368e-10
CARD19,7.055285,0.6178158,1.722474864149413e-12,1.5004769349050135e-10
DUS1L,7.050567,0.7907632,1.781902695013024e-12,1.548224160242145e-10
SCRN2,7.04542,0.80025756,1.8490277974210328e-12,1.6023952007727802e-10
SNRNP70,7.0286393,1.4566553,2.0855734911440064e-12,1.802731024381126e-10
SUGP2,7.02167,0.9682091,2.192324295965331e-12,1.8852864676432122e-10
ANKZF1,7.0145926,1.1231956,2.306197142169248e-12,1.97813912414507e-10
CSNK1D,7.008159,0.6489072,2.414739531803461e-12,2.0659575106536857e-10
HEXDC,7.0076766,1.4058261,2.4230792595748775e-12,2.0678176134255024e-10
TOP3B,7.000064,1.2025677,2.5584621324304483e-12,2.1778097207475222e-10
TAPBP,6.9947023,0.534647,2.6582259432335533e-12,2.2570020679535927e-10
SYTL1,6.991539,1.1417919,2.7188656907767585e-12,2.3026595337694678e-10
SNHG25,6.9803343,1.2669592,2.9447879757195135e-12,2.4814648022532927e-10
UBE2M,6.978458,0.6936797,2.9843802409497495e-12,2.5085249253376614e-10
SNHG8,6.9752407,0.6910638,3.0534705433351996e-12,2.560182377059398e-10
CYC1,6.9653225,0.64980775,3.2765213321437986e-12,2.7403484398363766e-10
ERBB3,6.9335303,0.76606697,4.104663104591612e-12,3.424432616960037e-10
NEAT1,6.93219,0.68857247,4.1437531510097216e-12,3.4484663319742937e-10
TRAF5,6.922915,1.000383,4.42443779538195e-12,3.6610821038955614e-10
PKP3,6.9228077,0.9515704,4.427789288450436e-12,3.6610821038955614e-10
EBF4,6.922325,1.3010951,4.442901831610392e-12,3.6610821038955614e-10
DNMT1,6.920234,0.82031757,4.508975923663406e-12,3.7064224148976306e-10
FGD3,6.905705,0.9059146,4.995466754625878e-12,4.092469979744007e-10
REPIN1,6.905491,0.7455467,5.0030195351393735e-12,4.092469979744007e-10
NAPRT,6.894929,0.7714707,5.389173106894348e-12,4.3976177045990913e-10
