names,scores,logfoldchanges,pvals,pvals_adj
RPL36,9.742,0.2939046,1.9958824563328707e-22,6.761404628332507e-20
UBL5,9.7358265,0.2742087,2.1208609908904934e-22,7.112943591248537e-20
UBA52,9.707852,0.41884288,2.7915785683916983e-22,9.269699210566414e-20
MT-ND3,9.668758,0.533766,4.0931257498136287e-22,1.3458357980122498e-19
MT-ND2,9.468544,0.41656154,2.8377214227551786e-21,9.239951560811959e-19
RACK1,9.467119,0.34308094,2.8766751725867518e-21,9.276724224828316e-19
RPS3A,9.397558,0.43867254,5.584384107647767e-21,1.7668780585121774e-18
RPL11,9.360246,0.35863873,7.955151847233247e-21,2.493456847219707e-18
MUC1,9.207988,0.4977614,3.3229686353019157e-20,1.0224378173463821e-17
MMP11,9.19774,0.8180917,3.655597811020816e-20,1.1145585398728738e-17
AEBP1,9.185908,0.655633,4.080686868540334e-20,1.232955641415367e-17
FAU,9.153146,0.27793643,5.529923963592522e-20,1.655915981169339e-17
GSTP1,9.129602,0.31691802,6.875106826737499e-20,2.040507369514356e-17
COPS9,9.109739,0.5441035,8.257994823851929e-20,2.4294441263363684e-17
CXCL14,9.09419,0.83378637,9.529473644590986e-20,2.7791259747155873e-17
IFITM3,9.082793,0.4125578,1.0582310371891345e-19,3.05956487286631e-17
RPS13,9.063009,0.44391125,1.2689988389633234e-19,3.637579748816405e-17
RPS23,9.053394,0.37049544,1.3859149340048227e-19,3.9390521234452324e-17
CTSK,9.047815,0.821561,1.458570851163229e-19,4.1107184206985187e-17
RPS4X,9.032898,0.47196823,1.6718417236810712e-19,4.672518977401314e-17
RPL35,9.026369,0.2229728,1.7746165058906812e-19,4.9187676342612945e-17
RPS25,8.904143,0.4636375,5.37998725955041e-19,1.474286061775421e-16
RPL37,8.903589,0.39198515,5.406917096975872e-19,1.474286061775421e-16
HLA-DQA2,8.768346,1.6904829,1.813108467211573e-18,4.903873530108205e-16
RGS10,8.766446,0.72313833,1.8439421539608344e-18,4.947370556763078e-16
HCLS1,8.732655,1.143826,2.487631066457995e-18,6.621442119592717e-16
MFAP2,8.678328,0.7931915,4.016298586248806e-18,1.060619070752854e-15
RPS27A,8.66721,0.402668,4.428408428894861e-18,1.160312202252155e-15
RPL24,8.652173,0.41670972,5.0527838545641035e-18,1.3136454644524875e-15
SNRPD2,8.639828,0.45917726,5.6297696927259854e-18,1.4523939688818776e-15
PSMB8,8.626177,0.67214984,6.3436811712920926e-18,1.6240792299449938e-15
GRN,8.614188,0.39877972,7.043911401508064e-18,1.789687125634678e-15
PSMB9,8.570148,0.92444056,1.033516888261211e-17,2.6061721352259017e-15
RGS1,8.555389,1.1497198,1.1747134417948393e-17,2.9401148814115907e-15
MT-ND5,8.462879,0.60702395,2.6085590670727707e-17,6.480433628999006e-15
GPNMB,8.432254,0.78805214,3.390716973306702e-17,8.361607783144129e-15
SLC15A3,8.392646,0.92968154,4.753224271781385e-17,1.163603179759154e-14
A1BG,8.371556,0.62441283,5.686240713977396e-17,1.3819213120679269e-14
EIF3G,8.321858,0.46499518,8.659484266268957e-17,2.0893653476412108e-14
LYZ,8.307258,1.13806,9.793919252817348e-17,2.3462033135784872e-14
RPS26,8.293013,0.37227798,1.1041522662179078e-16,2.6263162201713616e-14
S100A4,8.252139,0.50607866,1.5558414104490366e-16,3.674634452368999e-14
MUCL1,8.246678,1.2143108,1.6285749761801828e-16,3.819520807771397e-14
HMOX1,8.224204,1.3271738,1.964914099323003e-16,4.5763395182704773e-14
RPS21,8.216924,0.32025188,2.087902318058151e-16,4.8292460650368454e-14
RPL27,8.16964,0.43076476,3.0931233923146973e-16,7.105285776126734e-14
RPL4,8.157532,0.39342552,3.419405106863895e-16,7.801361120680361e-14
PYCARD,8.1208515,0.44109273,4.629224680065502e-16,1.0490198467570053e-13
UCP2,8.094065,0.6021866,5.77062030565908e-16,1.298893045712713e-13
PYDC1,8.02668,0.45190215,1.001460914316734e-15,2.2391330762903084e-13
MRC2,8.019874,0.6159792,1.0585370327031015e-15,2.351073841244809e-13
HLA-F,8.010536,0.74336314,1.1420967160416717e-15,2.5199762935924726e-13
RPS15A,7.994313,0.3787318,1.302984110701295e-15,2.856175235601309e-13
SH3BGRL3,7.9928093,0.39891547,1.3189800807657244e-15,2.8724645421247314e-13
UBB,7.977576,0.29387638,1.4923548092769691e-15,3.229070683453612e-13
AKR1B1,7.971126,0.9980684,1.5723509159613734e-15,3.380352885866188e-13
SERPINA1,7.9407377,1.2808216,2.00982372758978e-15,4.293341922032232e-13
RPS20,7.933536,0.5029024,2.129923626396396e-15,4.521099910258375e-13
C19orf53,7.88918,0.39209098,3.0417772630961094e-15,6.416045650925618e-13
COL3A1,7.886213,0.69947124,3.1149546943898234e-15,6.529334408777869e-13
OLR1,7.824328,1.6805259,5.1037537835939945e-15,1.0566030518158974e-12
RPL15,7.8210044,0.19270124,5.2403522411031625e-15,1.078226585657165e-12
RPL39,7.811152,0.37272277,5.66676674363661e-15,1.1588537990736868e-12
SELPLG,7.8002706,1.1281552,6.177453875909421e-15,1.2556330187287889e-12
SOD2,7.7480407,0.7647645,9.33212493208707e-15,1.885426542002025e-12
RPL22,7.742976,0.4524181,9.711641592214738e-15,1.95035350730358e-12
RPS6,7.6378827,0.3503075,2.208225549650613e-14,4.356439322598957e-12
COL10A1,7.601401,1.0752392,2.929417213127433e-14,5.745426578588763e-12
FCGRT,7.5799947,0.42159185,3.455691563414184e-14,6.738196724057263e-12
COL1A2,7.5367465,0.63302326,4.818411030964818e-14,9.341032899219541e-12
AZGP1,7.50806,0.28501427,6.001011998339731e-14,1.1566778183926315e-11
APOE,7.4400816,0.7954948,1.0062310166623092e-13,1.9283986192468873e-11
NAGK,7.4312577,0.6173337,1.07569718581425e-13,2.0498143305589952e-11
RPL34,7.364981,0.3558753,1.7717176903002033e-13,3.338194825690349e-11
RPL30,7.357859,0.28300592,1.8688331657993372e-13,3.5015042857306246e-11
UBE2L6,7.3308735,0.7886192,2.2865744171452737e-13,4.260396266789899e-11
MMP13,7.313938,1.9729816,2.5942427351767797e-13,4.806945461456289e-11
CAPZB,7.2289457,0.55779326,4.86757309618509e-13,8.920692158462052e-11
NDUFB7,7.206946,0.2847385,5.722068617516781e-13,1.0429713983384663e-10
OAS1,7.1902876,1.3142259,6.465489469202139e-13,1.1721058692870343e-10
COL1A1,7.1505613,0.5643199,8.642374567179379e-13,1.5583223560971074e-10
RPL27A,7.141896,0.3395584,9.205228995110634e-13,1.6509356686525157e-10
CORO1A,7.1321225,0.5985179,9.883279005555882e-13,1.7573188844115863e-10
MYL6,7.1318455,0.111020334,9.903192472830515e-13,1.7573188844115863e-10
PRKCSH,7.119698,0.47038877,1.0816365834323954e-12,1.9092593544818777e-10
TWF2,7.101457,0.5326045,1.2344819470586218e-12,2.1676468869346627e-10
YBX1,7.0636697,0.53287727,1.6216199694700307e-12,2.82274267200735e-10
ARHGDIB,7.0614934,0.4851412,1.6472256267509119e-12,2.8476625293800045e-10
GPX4,7.0277023,0.23999102,2.0996243099829475e-12,3.6111384670875944e-10
CTHRC1,7.016069,0.8516055,2.2819714755073653e-12,3.904732619671735e-10
SLCO2B1,7.003645,0.9493255,2.493880021002093e-12,4.2456724946379797e-10
SRGN,6.982753,1.0536491,2.8945156590810384e-12,4.90284172597272e-10
CMTM3,6.9646306,0.7792842,3.2926672223200757e-12,5.549219763928176e-10
RPL26,6.9614253,0.4590894,3.368466539480623e-12,5.648581540055057e-10
A2M,6.960634,0.45622572,3.3874442430116647e-12,5.652144528463941e-10
CEBPA,6.938278,0.8889568,3.969077153711322e-12,6.557384708432036e-10
MT-ND4,6.9127564,0.27899513,4.753249080415542e-12,7.814434689165513e-10
CD14,6.9066234,0.5124872,4.963245175587043e-12,8.119869107260402e-10
LGALS3BP,6.8962173,0.37920374,5.340553307982418e-12,8.694731885588074e-10
HPN,6.89321,0.5488533,5.4547260538130674e-12,8.8377102605209e-10
RPS29,6.8803105,0.43474424,5.972213049981914e-12,9.62961929184103e-10
EIF3K,6.869034,0.48561922,6.463817322160887e-12,1.0372416523953675e-09
AP1B1,6.832473,0.5140728,8.346320372273286e-12,1.3329471078347691e-09
AKR1A1,6.8259835,0.46947145,8.7324860839686e-12,1.388010039261322e-09
CD52,6.8241634,0.84400016,8.843908913933384e-12,1.3990897035636691e-09
MVP,6.8142715,0.38641053,9.474263233911253e-12,1.491773898304768e-09
ICAM1,6.796347,0.81547505,1.0730506069337366e-11,1.681680899782414e-09
VASH1,6.77775,1.0490364,1.2206175590009602e-11,1.8952348006376944e-09
PREX1,6.7613688,0.60929066,1.3669401574305316e-11,2.1126469585209757e-09
MMP2,6.7470055,0.42758098,1.509274394144093e-11,2.3219286527892014e-09
RPL19,6.734937,0.33438745,1.6400061577258203e-11,2.5115308912241354e-09
ISG20,6.728646,0.5073079,1.7124913425736304e-11,2.610615211237928e-09
FCGR2A,6.7190704,1.0565397,1.828874307032173e-11,2.762918311227253e-09
MT-ND1,6.699326,0.2903573,2.0938305806730767e-11,3.1490085208346927e-09
COX6B1,6.6965165,0.398836,2.1344616794568668e-11,3.1957846341796606e-09
SFRP4,6.6937866,0.6514796,2.1746874337789066e-11,3.2415407624034205e-09
RPL7A,6.688207,0.0976849,2.259209396679027e-11,3.352626758664655e-09
HIGD2A,6.658729,0.44340086,2.7620561861947122e-11,4.0807859194977206e-09
LSP1,6.642783,0.6076911,3.078147421947793e-11,4.527846852512504e-09
TNS4,6.633524,0.63677114,3.277654110770391e-11,4.800260417773684e-09
CD53,6.598625,1.170787,4.1498854753391374e-11,6.051254742257565e-09
CSF1R,6.5925317,0.87399584,4.3238943932088196e-11,6.277695677897722e-09
RPL13,6.5779705,0.2930178,4.7691312962427616e-11,6.894272647128868e-09
RASSF4,6.569305,1.1731528,5.0550655504575947e-11,7.276257014216601e-09
TFPT,6.5653877,0.71341735,5.189764472725353e-11,7.438218841293287e-09
RHOG,6.555852,0.4995828,5.532515641534848e-11,7.89572381216152e-09
RPS8,6.538046,0.26173317,6.232770614541967e-11,8.838710087885112e-09
CD37,6.5377297,1.413889,6.245972600717907e-11,8.838710087885112e-09
NACA,6.533377,0.4730556,6.43029731967202e-11,9.061315609544546e-09
SERF2,6.5267296,0.100935645,6.722122986423641e-11,9.394233355151698e-09
NDUFS7,6.5262547,0.3935823,6.743456325110507e-11,9.394233355151698e-09
RPL3,6.5260963,0.17989978,6.75058214142632e-11,9.394233355151698e-09
POLR2L,6.5054026,0.32328647,7.74856876389298e-11,1.0738491702621601e-08
VAMP5,6.4799995,0.5439107,9.172284951656876e-11,1.2659263074430796e-08
RPL23A,6.473352,0.3360639,9.585219203544666e-11,1.3174962362642664e-08
UQCR11,6.4550714,0.39605463,1.0816769640644568e-10,1.4807053886038267e-08
ATP6V1F,6.448464,0.30068243,1.1298955006152619e-10,1.5385989285505957e-08
PLAU,6.4480286,0.86087245,1.133144300053662e-10,1.5385989285505957e-08
GMFG,6.4391255,0.89872783,1.2016365356607946e-10,1.6250196021367633e-08
SULF1,6.43687,0.8533393,1.2196204891599404e-10,1.6427161431906058e-08
GAS6,6.430816,0.5511291,1.2692040180648427e-10,1.702662574314348e-08
VAMP8,6.42678,0.42838573,1.3033486340351403e-10,1.7415022505287067e-08
NDUFB2,6.4227443,0.36948395,1.3383904841338787e-10,1.781227780035001e-08
CIB1,6.4060073,0.37621078,1.4937996474880921e-10,1.9801997066187998e-08
TXNIP,6.3820686,0.43803933,1.7471188269431175e-10,2.3068846936227667e-08
CST3,6.381396,0.3401935,1.7548116758431837e-10,2.3079558425266156e-08
SELENOH,6.371227,0.37273908,1.8752218086558517e-10,2.4566870710429667e-08
COL6A3,6.3235865,0.5571904,2.555607801446563e-10,3.335018460891628e-08
NBL1,6.321885,0.45946124,2.583912821545e-10,3.3588863646890004e-08
CTSS,6.2238355,0.7800368,4.851463561066626e-10,6.25801480427125e-08
ITPKC,6.191943,0.5419063,5.942690770851392e-10,7.636243795893257e-08
STAT1,6.138922,0.8114565,8.308333747665592e-10,1.0635301420962162e-07
ITM2B,6.1348863,0.36696255,8.522024807597096e-10,1.0867363802174577e-07
MRPS12,6.1268935,0.33788404,8.961152477366781e-10,1.1384058022194209e-07
MT-CO3,6.1230946,0.2588519,9.177508107899841e-10,1.1571250636193417e-07
RPL23,6.093854,0.52006817,1.1022428229945192e-09,1.384532576688771e-07
HSPB1,6.088868,0.30130267,1.1371161942052538e-09,1.423007571688649e-07
MALAT1,6.0828934,0.49610773,1.180327599981464e-09,1.471592083575403e-07
BAX,6.0810733,0.5020422,1.1938065514357037e-09,1.4828845971129863e-07
CSK,6.077433,0.7256654,1.221216134773332e-09,1.5113338276025094e-07
MX1,6.071656,1.130595,1.2659779115769456e-09,1.560969382296603e-07
THBS2,6.062793,0.65313435,1.3377790874101754e-09,1.643459158738552e-07
RPL7,6.0620017,0.41748112,1.344379601594956e-09,1.6455402583318114e-07
RPL36AL,6.0595484,0.41847453,1.3650435667949994e-09,1.664757496115298e-07
PLEKHO1,6.0560665,0.6888957,1.3949054991010777e-09,1.6950123416250703e-07
RAD23A,6.045581,0.39119142,1.4887279930963964e-09,1.8024895101973623e-07
MTRNR2L8,6.043998,0.4399092,1.5034138979142679e-09,1.813722852814702e-07
LYPD3,6.0408325,0.55895835,1.5332105049989888e-09,1.843039925328175e-07
HEXA,6.035016,0.5236083,1.589469276237479e-09,1.903843592373306e-07
EEF1D,6.028131,0.2042766,1.6586643307958294e-09,1.979654246485072e-07
FAM96B,6.0248075,0.33494627,1.6931109608053103e-09,2.0136012554428545e-07
CFL1,6.0236993,0.23943223,1.7047473307099507e-09,2.0202761829452413e-07
COX8A,5.9864264,0.26269478,2.145017147428693e-09,2.52972581383271e-07
ISOC2,5.98607,0.38431758,2.1497163126671903e-09,2.52972581383271e-07
IGFBP5,5.9670377,0.6529263,2.4159930793777626e-09,2.833132024341658e-07
TMED3,5.94852,0.40978795,2.70577836485528e-09,3.161895289216599e-07
SLC25A6,5.9404483,0.27535114,2.8424405503002865e-09,3.31006149916566e-07
COL12A1,5.9306746,0.6574138,3.016922974420046e-09,3.501092135505173e-07
CTSB,5.927984,0.3816912,3.066761504141449e-09,3.546656804341238e-07
S100A6,5.8863583,0.11586179,3.947976842198331e-09,4.534494771700261e-07
TRAPPC6A,5.884459,0.3335882,3.993577950258192e-09,4.571215607363797e-07
GAA,5.876506,0.3503003,4.1901639790452014e-09,4.779922432966597e-07
UNC5B,5.8717184,0.62984407,4.3130147597633865e-09,4.903386068235405e-07
RPL21,5.857276,0.40187427,4.705213693158024e-09,5.33119786625452e-07
FYB1,5.853042,1.7015536,4.8266214690750886e-09,5.450344472385196e-07
FBL,5.8397865,0.46603224,5.226770579028738e-09,5.882397036223685e-07
RPL5,5.8330207,0.33415103,5.443287198504782e-09,6.105584149279377e-07
TMEM147,5.8265314,0.4696908,5.6591244739075715e-09,6.326523886863738e-07
ARRB2,5.824751,0.9183697,5.719789305161603e-09,6.37309945902026e-07
PKM,5.8190136,0.27308118,5.919599430230982e-09,6.573891579175056e-07
PLXDC2,5.801247,0.9763729,6.582344603093081e-09,7.285764795331213e-07
PLAUR,5.7926216,0.7031743,6.929619393022205e-09,7.625244255656096e-07
PFDN5,5.7918696,0.26661643,6.960716966938244e-09,7.629036785528589e-07
RPL31,5.785974,0.37255523,7.209337996251761e-09,7.875790805156077e-07
SF3B5,5.7782187,0.3218922,7.54956782436314e-09,8.220694990048408e-07
PLA2G15,5.77074,0.64977497,7.892406596088085e-09,8.566198460181302e-07
LIMD2,5.7615604,0.7695113,8.333982541971328e-09,9.016293757826916e-07
VIM,5.7574058,0.31154603,8.541643132733544e-09,9.211242038122751e-07
LY6E,5.754438,0.3008598,8.69304313308506e-09,9.344464121711754e-07
SMIM29,5.7449813,0.45935404,9.193112141329294e-09,9.821359891348217e-07
SHISA5,5.7449417,0.39021656,9.195262108305027e-09,9.821359891348217e-07
CENPX,5.7342978,0.31509897,9.79170783441838e-09,1.0425215788911861e-06
PRDX2,5.7169275,0.30357033,1.0846735795333116e-08,1.1475641170469464e-06
VEGFB,5.7140784,0.39789215,1.1030000825877598e-08,1.1632835462210154e-06
POLR2E,5.7091722,0.324998,1.1352701501250768e-08,1.1935639590876121e-06
ELOF1,5.705176,0.4058629,1.1622309315465006e-08,1.2142959807540975e-06
GSTO1,5.6923556,0.3883613,1.2529849463620577e-08,1.3010095706220029e-06
LGMN,5.690021,0.46548524,1.2702363032741923e-08,1.311109474094974e-06
ROMO1,5.664183,0.3840262,1.4772655919365265e-08,1.5197709638762955e-06
RAB31,5.6421437,1.1144149,1.6794585505053836e-08,1.722497885836378e-06
ZFAS1,5.63514,0.4274148,1.7491606549257918e-08,1.7885167696616222e-06
CXCL16,5.6318164,0.80064976,1.783214787980162e-08,1.8177950625920568e-06
FLII,5.62418,0.38769528,1.8639151213687878e-08,1.8920453981364396e-06
BLVRB,5.611874,0.2758488,2.0014712139116104e-08,2.0218476377158913e-06
IFI35,5.609302,0.43832064,2.031441472475132e-08,2.045960483599729e-06
SLC25A39,5.6013093,0.30977294,2.127387099539986e-08,2.1361769025261094e-06
HSPB8,5.5969963,0.5045972,2.180972361159829e-08,2.1834462999575628e-06
RABAC1,5.595651,0.20160727,2.1979534815489956e-08,2.1938977340532804e-06
EEF1B2,5.5648274,0.37250677,2.6241189388120417e-08,2.611504479818346e-06
SFRP2,5.557982,0.41926345,2.729112310908682e-08,2.7079576533507506e-06
GNAI2,5.5571513,0.38146147,2.742131292632305e-08,2.712849536646084e-06
COL5A2,5.5548167,0.54947287,2.7790317597828844e-08,2.741269622341129e-06
ETHE1,5.553234,0.4192348,2.8043226110599746e-08,2.7581047428073147e-06
DDT,5.5355077,0.40720254,3.103285127058641e-08,3.04321568980388e-06
LY86,5.530403,1.2617725,3.194956148712711e-08,3.123977822610114e-06
YWHAH,5.5287414,0.51771796,3.225365418378373e-08,3.1445437616736592e-06
LYPLA2,5.524389,0.39132327,3.3063454053730015e-08,3.2141510784173834e-06
LRP1,5.5209465,0.19779028,3.371786671845004e-08,3.268294260125368e-06
MXRA5,5.5171084,0.475167,3.446231389455285e-08,3.3308273296700677e-06
MYO1F,5.5137844,1.0458848,3.511985018472327e-08,3.384625101997842e-06
CHRDL2,5.4907165,0.48170018,4.003069110991967e-08,3.846846184654688e-06
ALOX5AP,5.4895687,0.7040207,4.02916098171387e-08,3.860857171563422e-06
EIF4EBP1,5.4791226,0.42948785,4.274395699791604e-08,4.084179002268114e-06
PLEKHO2,5.463454,0.9347303,4.6695875095297215e-08,4.449108690187721e-06
GUK1,5.460447,0.23466416,4.749381885304702e-08,4.51231642122802e-06
IFIT1,5.432037,2.199914,5.571445730726061e-08,5.263525265270159e-06
DNASE2,5.4276843,0.37644497,5.7089932692398045e-08,5.37832068156642e-06
CDC37,5.424875,0.3550539,5.7995153180140743e-08,5.448295370743867e-06
HLA-DOA,5.421116,1.2307476,5.922814429736135e-08,5.5485852051533665e-06
TPM2,5.4193354,0.3233593,5.982102164492169e-08,5.588516501190484e-06
EMP3,5.4067526,0.4331409,6.417767560816942e-08,5.962301619243174e-06
GALE,5.403073,0.38129658,6.55088525422898e-08,6.069159935257778e-06
SRARP,5.402044,0.46551222,6.588576884696363e-08,6.087264230274011e-06
PRDX5,5.3984036,0.2240625,6.723641605628066e-08,6.194986048614123e-06
EIF6,5.3856235,0.3008162,7.219404411029923e-08,6.600298294652757e-06
TFF3,5.3855443,0.21687944,7.22258177034278e-08,6.600298294652757e-06
IGFBP4,5.3718534,0.07734235,7.793140121561929e-08,7.102346016221303e-06
CXCL10,5.366116,1.9278697,8.04501485658498e-08,7.3120246140961266e-06
MAPKAPK2,5.3607745,0.4058288,8.286593277533641e-08,7.5112369011330605e-06
CKLF,5.3598247,0.7039988,8.330269677284898e-08,7.530473974037221e-06
NNMT,5.354958,0.25812635,8.557633083304927e-08,7.715212321179587e-06
ERBB2,5.353059,0.22240676,8.64798044998397e-08,7.775763226047249e-06
TMEM219,5.345778,0.3077415,9.002944785226046e-08,8.073282411949495e-06
ST14,5.344789,0.33749557,9.052248929459644e-08,8.095848655899135e-06
