names,scores,logfoldchanges,pvals,pvals_adj
GATA3,2.2084522,0.53984094,0.02721276349677428,1.0
RPL35A,2.1036606,0.37758362,0.03540806301546183,1.0
NAT1,2.0789187,0.5080033,0.03762481577603857,1.0
MUCL3,2.0713239,1.9257827,0.03832854301433306,1.0
AD000090.1,2.0465355,0.5700006,0.04070372116608624,1.0
PSAP,2.033722,0.443793,0.04197964683951844,1.0
RPS27,2.0119622,0.86636454,0.04422393198933018,1.0
RPL38,1.9978905,0.35106924,0.04572853464865966,1.0
PPIA,1.9916934,0.33033487,0.046404710643426855,1.0
SPINT2,1.943328,0.43902588,0.05197653938845409,1.0
ELF3,1.9134141,0.808434,0.055695052068272334,1.0
MSMB,1.8838731,1.0130159,0.05958214474040826,1.0
KRT18,1.8602961,0.38466844,0.0628436405513543,1.0
RPS6,1.8568947,0.24214213,0.06332613483321628,1.0
MTRNR2L12,1.8516295,0.42547637,0.0640790432291633,1.0
GLUL,1.8369056,0.41388723,0.06622383866500112,1.0
RPS24,1.8100669,0.3301102,0.0702854021732613,1.0
TMA7,1.7532214,0.33398885,0.07956401901133839,1.0
S100P,1.7209778,0.8939726,0.08525485714141093,1.0
MTRNR2L10,1.7134295,1.0329571,0.08663356744930673,1.0
AGR3,1.7032251,0.4424442,0.08852593859946682,1.0
RPL10A,1.6928811,0.2602198,0.09047809609892263,1.0
NACA,1.6877557,0.2983842,0.09145813389887149,1.0
RPS13,1.6724726,0.22683346,0.09443116257056434,1.0
IGHA1,1.6553724,1.2346504,0.09784899318381055,1.0
RPL41,1.6463796,0.9829491,0.09968564077615352,1.0
GKN2,1.6306305,1.203395,0.10296830570910444,1.0
UBL5,1.6110607,0.43070614,0.10716648973953452,1.0
LTF,1.5548208,0.6983593,0.11998874688262533,1.0
BLVRB,1.5534229,0.65929955,0.12032211487509127,1.0
CD63,1.5414481,0.31483024,0.12320775758576158,1.0
RPS3A,1.5403764,0.2202071,0.12346861810491352,1.0
S100A13,1.5359033,0.49344918,0.12456208554999498,1.0
RHOC,1.528355,0.62963367,0.12642442090068978,1.0
SUB1,1.4912189,0.24962018,0.13590401461588125,1.0
RACK1,1.4448571,0.24663128,0.14849800716661377,1.0
TUBA1B,1.3962122,0.47591597,0.1626505926192846,1.0
GNAS,1.361406,0.25463054,0.1733854382422203,1.0
CD24,1.352786,0.649777,0.17612403426611056,1.0
MRPS21,1.3344742,0.4740858,0.1820485067947658,1.0
MMP11,1.3197502,0.6540133,0.18691842595921326,1.0
IGFBP2,1.2857827,0.53070354,0.19851893175649382,1.0
NDUFB4,1.282987,0.3612824,0.19949664805351164,1.0
SPARC,1.2725964,0.35101488,0.20316132625178163,1.0
EEF1A1,1.2662128,0.58761084,0.20543689407762078,1.0
SSR4,1.2309872,0.55925024,0.21832765592799375,1.0
RPL37A,1.1798261,0.22917509,0.23806937356213764,1.0
PTMA,1.1442744,0.1905085,0.2525098878989531,1.0
POSTN,1.1269877,0.3586752,0.25974769612743864,1.0
STARD10,1.1124967,0.73955345,0.2659246515396274,1.0
MDK,1.1056472,0.3865688,0.26887922516271623,1.0
RPL12,1.1042029,0.1550831,0.2695051651295459,1.0
OST4,1.0939053,0.45067638,0.2739964790874878,1.0
COX4I1,1.0752208,0.30892614,0.28227585042624315,1.0
ARF1,1.0704216,0.39690775,0.2844295736104556,1.0
COX8A,1.0610095,0.34025636,0.28868559605734956,1.0
REG1A,1.0563966,1.3569982,0.29078706278169064,1.0
RPL21,1.0509917,0.16724004,0.293262448777728,1.0
P4HB,1.0427443,0.4549716,0.29706672356913977,1.0
AEBP1,1.0282999,0.3819967,0.3038087566204565,1.0
RPS27A,1.0180025,0.10251772,0.3086767671299775,1.0
RPS4X,1.0168376,0.13155077,0.3092306764262177,1.0
IGKC,1.0098019,0.8975826,0.31259024678321734,1.0
MTRNR2L1,0.9824973,0.88429904,0.3258549182555033,1.0
RPL27,0.98226434,0.15040012,0.32596965023679536,1.0
IGLC3,0.97387725,1.1920011,0.3301174878118194,1.0
APRT,0.962182,0.80292827,0.3359582047574525,1.0
GPX2,0.9420064,1.9319317,0.3461893456312891,1.0
IFITM3,0.89755505,0.14130296,0.3694228254219488,1.0
ITM2B,0.8935013,0.12828411,0.37158878673124207,1.0
RPS10,0.8881895,0.25144997,0.37443883833395375,1.0
C12orf57,0.8825981,0.42668736,0.3774534530045087,1.0
C4orf48,0.8735587,0.7430494,0.38235861524737247,1.0
JUNB,0.8546878,0.5111778,0.39272398508921447,1.0
CRABP2,0.82929367,0.42404097,0.40693824087797503,1.0
GKN1,0.8146163,0.75811553,0.41529195582636125,1.0
LGALS4,0.80478483,2.1767359,0.42094385069104434,1.0
TMSB4X,0.80310744,0.13024773,0.42191264384001814,1.0
FOS,0.7931361,0.56528455,0.4276985035208827,1.0
SPINK1,0.760613,1.123341,0.44688825223455897,1.0
SPP1,0.7529715,1.0353914,0.4514670652046271,1.0
MT2A,0.72310424,0.145841,0.4696158616955136,1.0
RPL26,0.6457103,0.06529929,0.5184669877548977,1.0
POLR2L,0.62954193,0.3020883,0.5289943355944092,1.0
EEF1D,0.621947,0.34975055,0.5339767386859136,1.0
EDF1,0.61966383,0.34813893,0.5354791361363821,1.0
RPL6,0.6144918,0.15531136,0.5388903855948775,1.0
COPE,0.6135599,0.68007416,0.53950618131853,1.0
RPS25,0.6105313,0.067304164,0.5415099480458314,1.0
METRN,0.5985098,0.35318565,0.5494998210836066,1.0
CIRBP,0.5834597,0.31860873,0.5595838848780238,1.0
SFRP2,0.5738146,0.38637206,0.5660932855435352,1.0
SLC25A6,0.56524116,0.6071245,0.5719097601375758,1.0
SHROOM1,0.56244546,0.58403945,0.5738125598781372,1.0
LMNA,0.5487466,0.6250306,0.5831793693382349,1.0
XRCC4,0.5194385,1.8233205,0.603455003907289,1.0
CRIP2,0.5120765,0.5169772,0.608597466759896,1.0
PRDX1,0.49991527,0.19129857,0.6171347389589971,1.0
RASSF4,0.49921635,1.2155893,0.6176269778277677,1.0
C19orf33,0.49744576,2.153203,0.6188747513529547,1.0
TSPAN8,0.486263,0.95070714,0.6267807061599892,1.0
CFL1,0.48509812,0.19707559,0.6276067351682455,1.0
ABCC3,0.47330967,2.3314047,0.6359922725339808,1.0
PKM,0.47316986,0.39884216,0.6360919890447547,1.0
OLFM4,0.472005,0.66536975,0.6369232163211496,1.0
ANXA10,0.46678638,1.6040256,0.6406527136677893,1.0
DEGS2,0.4613814,0.49947098,0.644524995463348,1.0
MCCC2,0.45667532,0.3639101,0.6479044283451143,1.0
TMBIM6,0.45476493,0.30300304,0.6492783554858066,1.0
TSPAN1,0.45182946,0.79294664,0.651391837649814,1.0
MMP1,0.4472166,1.2826829,0.6547186856352429,1.0
IGLC2,0.44488686,1.2934685,0.6564015265657521,1.0
PRDX2,0.44213775,0.2539157,0.6583895228676842,1.0
STOML1,0.4409729,2.8853943,0.6592326241917217,1.0
KNG1,0.43426323,0.59213156,0.664097292996719,1.0
RARRES3,0.43174714,0.2579563,0.6659252130301055,1.0
DDX5,0.42899802,0.28996542,0.6679246558422496,1.0
GSTM3,0.41679022,0.44440868,0.6768318681990748,1.0
MAPKAPK3,0.41478664,1.5693623,0.6782981086561495,1.0
PRSS8,0.41101244,0.68037134,0.6810634035614073,1.0
CYBA,0.40015587,0.6693643,0.6890417145455703,1.0
LAD1,0.39619532,2.5307245,0.6919609461823735,1.0
B2M,0.39596233,0.8590058,0.6921328088319492,1.0
JCHAIN,0.39414516,1.8250232,0.6934738810253642,1.0
VIM,0.39018458,0.18976769,0.696400054827647,1.0
BLOC1S1,0.3838011,0.6960274,0.7011258667816743,1.0
ANKRD36C,0.37783697,1.520151,0.7055517022363695,1.0
ZAP70,0.37359685,2.9732497,0.7087042751004388,1.0
UTP14A,0.35393387,2.2474375,0.7233884497192761,1.0
SFN,0.34983352,1.3665574,0.7264636399819568,1.0
SKI,0.34899482,1.7746456,0.7270932014656217,1.0
PRSS2,0.34601274,1.7135305,0.729333132230283,1.0
REEP4,0.33324578,1.2873093,0.7389487604805577,1.0
CDCA7,0.33324578,6.382042,0.7389487604805577,1.0
PSCA,0.33268663,0.9364348,0.7393708301127969,1.0
BPIFB1,0.32723507,0.85305697,0.7434901059816855,1.0
ROMO1,0.32215622,0.42937762,0.7473343421561853,1.0
ECM2,0.3197333,1.9419426,0.7491705130492554,1.0
HLA-DRA,0.3135362,0.23829472,0.7538733246612451,1.0
RPL27A,0.31307024,0.17704049,0.7542272912575146,1.0
ASL,0.31111327,1.4864714,0.7557145140454857,1.0
IGFBP7,0.31013477,0.10127183,0.7564584654211379,1.0
CGREF1,0.30612764,2.6290329,0.7595074722575748,1.0
TCF25,0.30263302,0.9585007,0.7621695464741162,1.0
SH3BGRL,0.29857928,0.2705642,0.7652610795420329,1.0
POLD1,0.297461,1.6907198,0.7661145771153905,1.0
CEP162,0.29354703,2.1385708,0.7691040483936751,1.0
ABCB8,0.2875829,1.4794058,0.7736660274963815,1.0
SETDB2,0.28301662,2.0089266,0.7771640938339777,1.0
QSOX1,0.27831054,0.59536994,0.7807739765415325,1.0
ANKLE2,0.276307,0.9971967,0.7823122974843155,1.0
GAST,0.2753285,2.0628326,0.7830638804536711,1.0
TBRG4,0.27500233,1.2120415,0.7833144531448337,1.0
GSDMB,0.27467617,2.0719001,0.783565048312294,1.0
LAMB3,0.27467617,1.9718679,0.783565048312294,1.0
MAGED1,0.2654504,0.9278542,0.7906625176891273,1.0
ZNF615,0.26051134,2.4947188,0.7944693609947828,1.0
ACSL5,0.26041815,2.4080007,0.7945412356105744,1.0
MCM3AP,0.25953287,1.2748697,0.7952241313749268,1.0
SLC29A2,0.2563644,2.1606445,0.7976694616695068,1.0
ADAMTS10,0.2528232,1.1427357,0.8004048283190842,1.0
ITGAX,0.25193793,1.3874855,0.8010890540588419,1.0
CXXC1,0.24974796,1.2298759,0.8027822671547603,1.0
AKR1B10,0.24918883,0.4801848,0.8032147256325002,1.0
MYO1F,0.24769779,0.94292974,0.8043682424946231,1.0
RAD54B,0.24662611,3.8483958,0.8051975960714601,1.0
FOXJ1,0.24653292,3.5458527,0.8052697241472756,1.0
ST14,0.24620676,0.8145807,0.8055221854585123,1.0
POU2F2,0.24616016,2.552129,0.8055582530157568,1.0
SRRM2,0.24383043,0.4675392,0.807362156799082,1.0
AC092718.6,0.23986986,24.500885,0.8104311407110768,1.0
SST,0.23986986,24.272337,0.8104311407110768,1.0
TREM1,0.23986986,24.097033,0.8104311407110768,1.0
BTBD19,0.23986986,24.107187,0.8104311407110768,1.0
UTP14C,0.23814586,2.0947485,0.8117679652505786,1.0
HOMER2,0.23749353,1.7223505,0.8122739341107916,1.0
PLAC8,0.231576,0.9209252,0.816867350543545,1.0
VCAN,0.22952583,0.2903228,0.8184602473427747,1.0
ZSCAN30,0.22859393,1.5893754,0.8191845395719548,1.0
CTSE,0.22756885,0.7332018,0.819981439228258,1.0
IL1R2,0.22645058,2.3124137,0.8208509963217935,1.0
SULT1C2,0.22514592,1.2571672,0.8218657578703426,1.0
STAB1,0.22509933,0.71426195,0.8219020048776151,1.0
SHC2,0.2244004,1.2443569,0.8224457555660978,1.0
LGALS1,0.22398105,0.20820947,0.8227720469333832,1.0
SBSPON,0.22249001,2.0315835,0.8239324418603553,1.0
EHD2,0.22197747,0.90257937,0.8243314166618871,1.0
U62317.3,0.2200205,3.3760247,0.8258551916934704,1.0
F2RL3,0.2200205,2.9847944,0.8258551916934704,1.0
AC097534.2,0.2200205,3.0468,0.8258551916934704,1.0
TNFAIP8L2,0.2200205,3.1739469,0.8258551916934704,1.0
OSGEPL1,0.2200205,3.1835644,0.8258551916934704,1.0
SEL1L3,0.2190886,1.7818905,0.8265810298441217,1.0
EIF3D,0.21871585,0.99838126,0.8268714066361736,1.0
HIST1H4C,0.21755098,0.8059202,0.8277789865276228,1.0
ZNF101,0.21498826,2.2757735,0.8297764703295885,1.0
DMKN,0.21321766,4.233918,0.8311571938266202,1.0
ZNF619,0.21321766,5.380686,0.8311571938266202,1.0
HOXA-AS2,0.21321766,5.8984327,0.8311571938266202,1.0
DUSP1,0.21303128,0.35105807,0.831302563541856,1.0
ATG2A,0.21158685,0.95356137,0.8324293741725012,1.0
MTRNR2L6,0.21098112,0.8081674,0.832902010297712,1.0
CPLX1,0.20995602,1.4407009,0.8337019935718168,1.0
DMAP1,0.20967646,1.0723237,0.8339202007469608,1.0
CEP57,0.20799905,1.4363779,0.8352297118474645,1.0
INPP5D,0.20716034,1.2307515,0.8358846389811322,1.0
CA2,0.20529655,0.95905155,0.8373404394046318,1.0
ACSL1,0.20100982,1.1454552,0.8406908867486972,1.0
FAM133B,0.20087005,1.7664472,0.8408001894135761,1.0
PCNX2,0.19933242,1.6104586,0.8420027208365488,1.0
KAT2B,0.19807436,1.1481298,0.8429868844941355,1.0
C15orf39,0.19495252,1.3628097,0.8454301246780997,1.0
G0S2,0.19341488,2.736517,0.8466340597896269,1.0
TRAF1,0.19341488,2.3710208,0.8466340597896269,1.0
AC138150.2,0.19341488,3.0042531,0.8466340597896269,1.0
RLF,0.1932285,2.3723106,0.8467800157067847,1.0
PGM2L1,0.19294894,2.165117,0.8469989594369609,1.0
CD7,0.19285575,1.7270038,0.8470719433057629,1.0
ALDH3A1,0.1923898,1.3710626,0.8474368823128858,1.0
ZEB1,0.19131812,1.1364217,0.8482763660606315,1.0
IGFALS,0.18852243,1.9685925,0.8504671315724545,1.0
ADAMTS2,0.18842924,0.7782303,0.850540177071913,1.0
TSACC,0.18656546,3.3772812,0.8520013556064632,1.0
GPT,0.18656546,3.009385,0.8520013556064632,1.0
SMIM24,0.18591313,1.6444154,0.8525128883990081,1.0
LRCH4,0.18209235,1.3544129,0.8555102480781641,1.0
NEK5,0.18116046,2.471917,0.8562416294823895,1.0
GFOD1,0.18097408,1.8123726,0.856387920600989,1.0
UVSSA,0.18092749,1.2175596,0.8564244941518389,1.0
TSPAN33,0.18050814,1.8205696,0.8567536699749563,1.0
AC109826.1,0.1799024,23.633476,0.8572291901410642,1.0
SIGLEC14,0.1799024,23.313341,0.8572291901410642,1.0
TCF21,0.1799024,23.711329,0.8572291901410642,1.0
AL365226.2,0.1799024,24.060589,0.8572291901410642,1.0
AC009088.3,0.1799024,23.726112,0.8572291901410642,1.0
TSHZ3,0.17929667,1.1693746,0.8577047621286817,1.0
ANKHD1,0.1789239,1.1019845,0.8579974474976364,1.0
VSIG1,0.17883073,1.0743042,0.8580706218916321,1.0
FST,0.17855115,0.953775,0.8582901523879938,1.0
DST,0.17747948,1.0014569,0.8591317873316677,1.0
BUD13,0.17556909,1.376259,0.8606324895550687,1.0
BMF,0.17500995,1.2917205,0.861071814945727,1.0
TRAPPC5,0.17389168,2.2614753,0.8619505945701845,1.0
KIF18B,0.17389168,1.8597652,0.8619505945701845,1.0
KCNK5,0.1737053,2.0096178,0.8620970744852686,1.0
GHRL,0.17295977,1.4397742,0.8626830415199389,1.0
ARID4B,0.16862647,1.0256344,0.8660904609073086,1.0
GXYLT1,0.16853328,1.3491129,0.8661637663245632,1.0
AC018647.2,0.16680928,2.532225,0.8675201235603733,1.0
LAG3,0.16680928,2.3829892,0.8675201235603733,1.0
P2RY6,0.16680928,2.4524252,0.8675201235603733,1.0
ZC2HC1A,0.16680928,2.5180416,0.8675201235603733,1.0
CDC20,0.16615695,1.3649304,0.8680334417562081,1.0
ANKRD36,0.16587737,1.5171878,0.8682534523140125,1.0
IGHMBP2,0.16168384,1.5260861,0.8715548256748398,1.0
EHBP1,0.16168384,1.6878686,0.8715548256748398,1.0
TXNL4B,0.16131109,1.6069256,0.8718483902809011,1.0
HCFC2,0.16056557,1.3511544,0.8724355724110208,1.0
FRMD4B,0.16037919,0.9518686,0.8725823789391588,1.0
TBKBP1,0.15991324,2.7816796,0.872949414447479,1.0
CA9,0.15991324,2.3628623,0.872949414447479,1.0
MTRNR2L11,0.15991324,2.4522207,0.872949414447479,1.0
SLC28A3,0.15991324,3.1212282,0.872949414447479,1.0
FAAP24,0.15991324,3.3747594,0.872949414447479,1.0
SHF,0.15963368,2.1932216,0.8731696488850939,1.0
AC008397.1,0.15954049,2.0750074,0.8732430625493419,1.0
NKD1,0.15954049,2.1447036,0.8732430625493419,1.0
CACNA1D,0.15832902,1.5356945,0.8741975392836046,1.0
PRR12,0.15665162,1.2129259,0.8755194244352827,1.0
MTHFR,0.15655842,1.3583322,0.8755928727187628,1.0
DLL4,0.15553334,1.0653961,0.8764008744250399,1.0
SLC4A11,0.15464804,1.9520441,0.8770987977901291,1.0
TSNAXIP1,0.15455484,1.6567436,0.8771722689756176,1.0
NTM,0.15418209,1.3263528,0.8774661642933971,1.0
SLC31A1,0.15390252,1.2250391,0.8776865968689077,1.0
BACH2,0.15320359,3.9292593,0.8782377197660327,1.0
TMEM51-AS1,0.15320359,3.5628242,0.8782377197660327,1.0
SLC51A,0.15320359,3.6550634,0.8782377197660327,1.0
GALNT13,0.15320359,3.6520286,0.8782377197660327,1.0
COL17A1,0.15320359,3.2392848,0.8782377197660327,1.0
DWORF,0.15320359,3.8658874,0.8782377197660327,1.0
AMPH,0.15320359,3.5339787,0.8782377197660327,1.0
KCTD14,0.15320359,4.1129894,0.8782377197660327,1.0
LINC00520,0.15320359,4.4398355,0.8782377197660327,1.0
