names,scores,logfoldchanges,pvals,pvals_adj
TMSB10,8.674831,2.2058563,4.1416210275258654e-18,3.655307526872697e-15
B2M,8.4952345,2.053357,1.9753384559042825e-17,1.698689772669688e-14
RPL9,8.46433,2.080805,2.5763015216507878e-17,2.160100010828103e-14
A2M,8.332037,2.748777,7.946315323812481e-17,6.427906899495543e-14
THBS2,8.330506,3.9240317,8.04973730630368e-17,6.427906899495543e-14
DUSP1,8.310754,2.3529181,9.509630804722644e-17,7.417069719274141e-14
RPS9,8.278829,2.0042608,1.2439316317088366e-16,9.481586150966127e-14
RPL12,8.246174,2.0586684,1.6354620115816235e-16,1.2188916654316553e-13
HTRA1,8.219643,2.93432,2.0411024570072494e-16,1.4881411783284593e-13
RPL37,8.178242,2.136985,2.880147292315236e-16,2.0551995721206042e-13
TIMP2,8.0674515,2.9011312,7.178072933172099e-16,5.015379375681789e-13
CD99,8.031955,2.7874568,9.593177056560293e-16,6.566040247406513e-13
ITM2B,8.011765,1.9261862,1.130741438618393e-15,7.584561273676733e-13
HLA-DRA,7.9587016,2.2941318,1.7385377007651086e-15,1.1432760276129453e-12
TIMP3,7.930494,3.6481378,2.1827610821993543e-15,1.4077969456692682e-12
SFRP2,7.851045,2.9909284,4.125837984405949e-15,2.6107991381322023e-12
RPL27A,7.8065104,1.974201,5.8793112118067954e-15,3.651487767066227e-12
CALD1,7.769629,3.2787035,7.871645971578852e-15,4.71427254633592e-12
IFITM3,7.769629,1.9532398,7.871645971578852e-15,4.71427254633592e-12
FSTL1,7.7315083,3.178106,1.06279920268139e-14,6.253361343776922e-12
JUNB,7.7143793,2.1665215,1.2157244280132108e-14,7.029821701156391e-12
ACTA2,7.6904716,3.2982152,1.4659340087452558e-14,8.332965217847184e-12
RPS27A,7.6515493,1.9382906,1.9857208800845224e-14,1.1099517812712451e-11
RPS23,7.626403,2.0129657,2.4139480180954658e-14,1.327196534932553e-11
HLA-E,7.619697,2.3575196,2.5427178962128004e-14,1.3754463355352404e-11
SERPINH1,7.5911245,3.2268336,3.1714049060565756e-14,1.6882948847511975e-11
HLA-C,7.5839815,1.8939396,3.3510857894467404e-14,1.756073675101012e-11
HSPG2,7.5678005,2.7495592,3.795966656811927e-14,1.9586019959408987e-11
CFL1,7.53449,1.8314224,4.902458822928152e-14,2.4911918788388543e-11
HLA-DPA1,7.5073757,2.618202,6.032438300277544e-14,3.019640533055347e-11
MTRNR2L8,7.4728265,1.7918379,7.849025075641104e-14,3.871185338041931e-11
COL4A1,7.4702024,2.9422677,8.007143740178414e-14,3.891936039972517e-11
UBA52,7.423627,1.7929265,1.1395595051564655e-13,5.459792383419649e-11
RPL34,7.391993,1.9631671,1.4464394216229786e-13,6.83249089047767e-11
RACK1,7.3887134,1.8100394,1.4825655951498568e-13,6.905872906963319e-11
RPL23,7.3835382,1.7946833,1.5413751768610103e-13,7.081457627611584e-11
RPL21,7.3739896,1.7869577,1.655959749581064e-13,7.505078119114829e-11
EEF1A1,7.3473125,2.0211275,2.022316880128134e-13,9.043261803431648e-11
FTL,7.280255,2.0264199,3.331897098175805e-13,1.4703311168239495e-10
RPS20,7.2368135,1.947898,4.593493061352237e-13,2.000734679112095e-10
RPL3,7.2242036,1.7493885,5.040464808508483e-13,2.16727062497125e-10
CD81,7.194684,2.0477657,6.260565402729137e-13,2.6578081326168325e-10
THY1,7.1818557,3.0812862,6.877160339806054e-13,2.8830775434551933e-10
RPL26,7.177628,1.7779651,7.093127521627442e-13,2.9369050718560636e-10
PTMA,7.140382,1.7355192,9.307198131263084e-13,3.8066440356866015e-10
CD63,7.1328745,1.7348739,9.829427581082568e-13,3.9717993037873154e-10
RPL4,7.1201916,1.7843838,1.0777701616046112e-12,4.30312567617803e-10
LRP1,7.087538,3.120434,1.3651914526247144e-12,5.386563639779726e-10
RPS11,7.0510206,1.6863965,1.7761031473704266e-12,6.92638922750109e-10
CAVIN1,7.0459914,3.3217354,1.8414589746167507e-12,7.098718516172021e-10
RPS16,7.019824,1.7039744,2.2214757371046e-12,8.466346962615235e-10
COL12A1,6.986806,3.1808825,2.812152929399267e-12,1.059707696024636e-09
RPL13A,6.921206,1.8690513,4.478147731434718e-12,1.6687568735206396e-09
COL5A2,6.8836684,3.196009,5.833057815629289e-12,2.1497702529733526e-09
RPS25,6.8762336,1.667102,6.145563417775233e-12,2.240325064188541e-09
MT-ND2,6.8355618,1.6795923,8.168420252302892e-12,2.9457255744272516e-09
SPARCL1,6.8301682,2.9586377,8.48151449539027e-12,3.0260960973021162e-09
RPS6,6.8232436,1.6928216,8.900743357580474e-12,3.1422434813319364e-09
ANXA2,6.807573,2.035637,9.925914113390608e-12,3.4676594534884814e-09
RPS19,6.7803855,1.8151302,1.1985581074651005e-11,4.144045547233458e-09
RPS13,6.7781987,1.7150587,1.2168348193129824e-11,4.1643067520529385e-09
ITGB1,6.7751374,2.3582942,1.2428815910044915e-11,4.210481090819054e-09
MMP11,6.7710557,2.5859787,1.2784616832236874e-11,4.287704793195603e-09
FOS,6.751813,2.0164905,1.4600901708997897e-11,4.848366747686846e-09
RPL7,6.743285,1.6801753,1.5484503349815792e-11,5.0913654249619805e-09
TIMP1,6.7376,1.8792075,1.610244450986548e-11,5.243143533707461e-09
UBC,6.696709,1.6905289,2.1316517761905415e-11,6.874167045180614e-09
SH3BGRL3,6.693575,2.0490155,2.177833084330393e-11,6.9562062840259735e-09
GSN,6.6741138,2.6205769,2.4873061001882443e-11,7.86974264038805e-09
PPIB,6.6533403,2.1704106,2.865142308182724e-11,8.919396160425229e-09
ISLR,6.652976,3.5293272,2.872248748660996e-11,8.919396160425229e-09
VCAN,6.6252785,3.0475523,3.4659424220325544e-11,1.0664291463314478e-08
COL4A2,6.5482354,2.7171454,5.822096555139149e-11,1.769442350253985e-08
RPL27,6.5473604,1.5640409,5.856285433782347e-11,1.769442350253985e-08
CTSK,6.5330744,3.0707576,6.443311109851718e-11,1.9294265000197047e-08
RPS10,6.5310335,1.6411421,6.531737308438235e-11,1.938596511950456e-08
RPL37A,6.515144,1.8099173,7.262004346577509e-11,2.1188817179047654e-08
RPLP0,6.515071,1.6227863,7.265531562974775e-11,2.1188817179047654e-08
APOE,6.5020237,1.7438129,7.924651514729077e-11,2.2911807112153778e-08
RPS29,6.495464,1.7050141,8.277792918750229e-11,2.372825802641412e-08
PPIA,6.491455,1.5941768,8.501128130566235e-11,2.4161935190078843e-08
HLA-DPB1,6.486353,2.5434685,8.793908787642975e-11,2.4784043102518495e-08
RPS3A,6.4828544,1.6749419,9.000347099219532e-11,2.5154470084468722e-08
COL5A1,6.465215,3.5458415,1.0115477511717904e-10,2.8037428494875627e-08
CTSB,6.44313,1.9674563,1.1703442157642264e-10,3.2172954351066084e-08
HLA-DQB1,6.43606,2.632634,1.2261479308399998e-10,3.343296691423733e-08
CST3,6.4153595,1.664273,1.4049103688448554e-10,3.799829350832158e-08
RPS7,6.3453135,1.5435073,2.2197298292995784e-10,5.953282651116245e-08
S100A4,6.344147,2.3959057,2.2366080685808542e-10,5.953282651116245e-08
PFN1,6.2448,1.5466597,4.2434230163450673e-10,1.1205978041116604e-07
RPL38,6.224756,1.502262,4.823066223046483e-10,1.2637187108479136e-07
MT-CYB,6.199318,1.5784379,5.670845963991052e-10,1.4743320305452085e-07
RPL11,6.1951632,1.6925805,5.822472428099372e-10,1.5021083099507441e-07
MT-CO1,6.167903,1.73053,6.920168992582017e-10,1.7716689135359974e-07
RPL36,6.164841,1.7815259,7.055381518443545e-10,1.792601404284543e-07
RPS4X,6.148879,1.6309143,7.80325684378695e-10,1.967711488924261e-07
RPS3,6.14538,1.5299255,7.97722204220171e-10,1.996567707845977e-07
RPL22,6.1093,1.5629978,1.000688643510351e-09,2.48600709081853e-07
RPSA,6.107697,1.4630015,1.010791517533234e-09,2.4926416113992355e-07
RPS24,6.102303,1.6994221,1.0455091618478988e-09,2.559436954018601e-07
GNAS,6.0745325,1.4362222,1.2434946190386272e-09,3.0220523574867736e-07
MYH9,6.0595174,1.9445661,1.3653052281540345e-09,3.294216312361871e-07
CTSD,6.053395,1.4723417,1.4182470194353658e-09,3.39751203841595e-07
TPM4,5.9600973,1.8362855,2.5208756012702454e-09,5.996108220950461e-07
CALR,5.8738704,1.8039204,4.257365508032634e-09,1.0055177775239328e-06
RPL28,5.87059,1.8073578,4.342461853676869e-09,1.0184439555847193e-06
MYL12A,5.8690596,1.8492606,4.382737783351069e-09,1.0207518040140844e-06
RPL18A,5.865634,1.5235324,4.474200905001805e-09,1.0348672410479348e-06
RPS8,5.8403416,1.6956776,5.209391192635515e-09,1.196661382319246e-06
RPL5,5.8383737,1.4959383,5.271286526314337e-09,1.202642228024015e-06
RNASE1,5.836916,2.3827121,5.317595624444772e-09,1.2050102841393837e-06
MT-ND5,5.761622,1.9789073,8.330945960011344e-09,1.8751897020594661e-06
HSP90B1,5.7462425,1.8308518,9.124846175413591e-09,2.040193940206807e-06
RPL35,5.7332683,1.4380072,9.851363858706436e-09,2.18804662975693e-06
SERPING1,5.700614,2.8986897,1.1937654311308465e-08,2.6339805940306798e-06
RPS12,5.6835585,1.6680937,1.3192075838780222e-08,2.891737512947785e-06
GUK1,5.6382217,1.453193,1.718153439392563e-08,3.741781172100505e-06
RPL19,5.6273613,1.587815,1.8298732192980163e-08,3.959373421213992e-06
IGFBP3,5.6120543,3.119173,1.999383490022231e-08,4.298418172331127e-06
GAPDH,5.6084104,1.3856553,2.041936562572758e-08,4.361940664685679e-06
CALM2,5.605276,1.4413707,2.0792343454110124e-08,4.413503890911046e-06
RPS14,5.5814414,1.6148314,2.3853344335187152e-08,5.0314054233553884e-06
EIF1,5.577724,1.369927,2.436857884877438e-08,5.107958733938719e-06
VWF,5.5597205,2.4493425,2.7020687390830326e-08,5.628694495115948e-06
S100A10,5.5482044,1.6133887,2.8861866904288097e-08,5.975119087876631e-06
MMP14,5.5455074,3.1625047,2.9310306227914117e-08,6.030730369765544e-06
GPNMB,5.536761,2.9048767,3.0811707663658706e-08,6.300994217218205e-06
BRI3,5.4917884,2.320371,3.97883800934581e-08,8.087410251966046e-06
MORF4L1,5.4245853,2.1448503,5.8089275201603705e-08,1.1736133203080633e-05
ENG,5.4059987,2.3975537,6.444829068526436e-08,1.294291480839758e-05
RPL24,5.3922954,1.4048347,6.956321756249304e-08,1.3886971372683878e-05
RPL36A,5.3807793,1.4523418,7.416412235681667e-08,1.4717848139662234e-05
MT-ND3,5.3613906,1.4661169,8.25836269750375e-08,1.6292292244051813e-05
LGALS3BP,5.3378477,1.6938412,9.405634892277544e-08,1.844714520568446e-05
RPL23A,5.334276,1.3237741,9.592637316381004e-08,1.8704527343999193e-05
ATP5F1E,5.324509,1.4364868,1.0122597019574571e-07,1.9623795308814565e-05
PCBP2,5.3176575,1.3732144,1.05111577353811e-07,2.025995449018456e-05
RPL6,5.3140135,1.2937431,1.0723680789503977e-07,2.055147464676482e-05
ZFP36L1,5.295135,1.7420061,1.1892843463987e-07,2.2579572846381094e-05
C1S,5.2947707,3.5639024,1.1916585347395353e-07,2.2579572846381094e-05
C3,5.2920737,1.8799357,1.20937062136279e-07,2.278644488722767e-05
TPM2,5.28012,3.086757,1.2909924779418726e-07,2.4188438952633813e-05
GNG11,5.2274218,3.332322,1.7189019431520693e-07,3.202696298301894e-05
PDGFRB,5.225308,2.91842,1.738655569102341e-07,3.2216038937322826e-05
ANXA1,5.1998696,3.0100062,1.9942819577009194e-07,3.674957598756782e-05
C1QB,5.1971,2.1835732,2.024214688657242e-07,3.7097329086440757e-05
SAT1,5.19331,1.6339847,2.0658797505628683e-07,3.765514949694428e-05
RPL39,5.190613,1.5440569,2.0960294524671056e-07,3.799818150099556e-05
C1R,5.1881347,2.9943433,2.1241091693678432e-07,3.8300200710891784e-05
TUBA1A,5.174359,2.5029378,2.286949981687981e-07,4.1015897586016844e-05
TUBA1B,5.162478,1.3327048,2.4370208911666576e-07,4.347489715316349e-05
RPL13,5.1465883,1.6365125,2.6526670720065195e-07,4.707150701637812e-05
LMNA,5.145422,1.5516077,2.669200535859813e-07,4.711560398508758e-05
DDX5,5.142798,1.3603678,2.706765541948861e-07,4.752853546904759e-05
RPL15,5.1411214,1.4150503,2.7310321802501326e-07,4.770487357355674e-05
MFAP2,5.1272726,3.8604753,2.9396944545741974e-07,5.107665684104553e-05
RPL14,5.126325,1.2867016,2.9545206712275127e-07,5.107665684104553e-05
PTMS,5.121952,2.218237,3.0238901760093544e-07,5.200780960153935e-05
NBL1,5.1175785,2.4792762,3.094831082280489e-07,5.2956349406899504e-05
LAPTM5,5.0984817,2.4154096,3.4238845341098074e-07,5.7995070457057936e-05
MYL12B,5.085362,1.4772004,3.669258243813131e-07,6.183898642261548e-05
CALU,5.082884,2.8048055,3.717474465769908e-07,6.233832931649558e-05
IFI6,5.078802,1.1993515,3.7982252780654507e-07,6.33755618784871e-05
RPL32,5.0644426,1.5137907,4.095965125306002e-07,6.800518731312509e-05
RPL7A,5.0346313,1.4071689,4.787691318385044e-07,7.909832090443232e-05
RPS18,4.9382,1.5003612,7.884701588311223e-07,0.0001290419291724519
MT2A,4.938127,1.2187457,7.887648482423712e-07,0.0001290419291724519
ACTG1,4.9305468,1.4146802,8.199987085170455e-07,0.00013350056643808092
COL10A1,4.9167705,3.965942,8.798354249070873e-07,0.00014255034048567096
EMP1,4.888927,2.7912045,1.0138698364830188e-06,0.00016347676238445908
IFITM2,4.8867407,1.3382204,1.025190589890951e-06,0.0001645112057596302
RPL10A,4.8827314,1.1675103,1.0462620755002939e-06,0.00016709303565775647
TOMM7,4.872746,1.5413139,1.100577234102858e-06,0.00017493440415801732
MT-ND4,4.846506,1.3784279,1.25654759335035e-06,0.00019878345842350964
RAC1,4.8441734,1.7758567,1.2713972622389605e-06,0.00019961891550598497
FAU,4.843809,1.2059633,1.2737327186558763e-06,0.00019961891550598497
COMMD6,4.811228,1.8698143,1.5000578734197974e-06,0.0002339950742267589
SERPINF1,4.783239,3.2896988,1.7249301360731236e-06,0.00026782734677602044
FBN1,4.7793756,3.3268838,1.7584035560971142e-06,0.0002717665367022351
GPX4,4.778064,1.124978,1.7699132312959048e-06,0.0002722905961064314
MARCKS,4.749491,2.3526938,2.0392889249791266e-06,0.000312299871990639
FXYD5,4.741765,2.198828,2.1186409789747246e-06,0.0003229771870584287
SERF2,4.70984,1.426292,2.479113306425866e-06,0.0003762194663842113
GAS6,4.700656,2.8612854,2.5932700372752136e-06,0.00039177067797358607
RPS5,4.683673,1.1731402,2.8177940471855363e-06,0.0004237810616794104
GSTP1,4.6661797,1.1488297,3.068512872727559e-06,0.00045942761038186104
OLFML2B,4.662827,3.3670096,3.11895118913356e-06,0.0004649039332496059
MXRA5,4.6532054,3.4706628,3.26814105119389e-06,0.00048438896994115163
MXRA8,4.6525497,2.482265,3.278558535888885e-06,0.00048438896994115163
TUBB,4.650946,1.5085231,3.304157743232439e-06,0.00048603001049355067
LY6E,4.6053905,1.8033892,4.116921867391837e-06,0.0006029402864130455
HSPB1,4.580244,1.1714478,4.644334624926741e-06,0.0006772247593512742
CCDC80,4.5765996,2.888017,4.725944965940141e-06,0.0006861417414186166
SULF1,4.5719347,2.9450119,4.832412083079042e-06,0.0006985751570789006
ANXA5,4.541249,1.8296665,5.5921999129801096e-06,0.000804940775457197
CLIC1,4.531336,1.4427334,5.861185163221818e-06,0.000840053111128775
MT-ATP6,4.4930696,1.3245897,7.020388467800128e-06,0.0010019139933322584
SSR4,4.4904456,1.0173138,7.107438029600728e-06,0.0010100392230370729
RARRES2,4.4534907,2.9824076,8.448527505752418e-06,0.0011955557615524245
CHPF,4.4419746,2.7812247,8.913710635725687e-06,0.0012560841483233954
COX6B1,4.4174113,1.1892083,9.989013229752352e-06,0.0014017218648511899
LAMB1,4.4132566,2.711212,1.0182725514516538e-05,0.0014229510346077318
MDK,4.404437,1.0625241,1.0605898613198542e-05,0.0014759362144790569
RPL8,4.401376,1.3202417,1.0756672391086787e-05,0.001490595048074966
CANX,4.400501,1.3342052,1.080012513215507e-05,0.001490595048074966
RHOA,4.385486,1.2913163,1.1572714740225725e-05,0.00159067912687578
ATP6V0E1,4.3719287,1.5320723,1.2315378010948306e-05,0.0016858495825762625
ENO1,4.3565493,1.7825093,1.321290303825281e-05,0.001801359114215133
APLP2,4.3432837,1.3655282,1.4036884313751423e-05,0.0019059474741481587
PFDN5,4.3371606,0.9912343,1.4433503363681583e-05,0.0019518985314965845
CALM1,4.3256445,1.7564815,1.5208659545019665e-05,0.002048465959119958
ID3,4.319157,2.4588542,1.5662610135222863e-05,0.0021011704748604173
C9orf16,4.309463,1.6130221,1.6365132542305473e-05,0.002186668586469486
HLA-DQA1,4.297072,2.439003,1.730689211404959e-05,0.0023033275703214094
HNRNPDL,4.29197,1.4070245,1.770949653455572e-05,0.002347593259983912
RPL30,4.287888,1.240272,1.8037989003191748e-05,0.0023817247054686804
P4HB,4.275934,1.1654476,1.9033726008151006e-05,0.002503345501417131
ZFP36L2,4.2732377,2.5299492,1.926550310973133e-05,0.002523931419117849
CDH11,4.260482,3.06804,2.0398647862613505e-05,0.0026619838599857264
MCL1,4.258733,1.9440551,2.0558912132486317e-05,0.0026724992058113415
COL16A1,4.2569833,2.5469728,2.072037481482434e-05,0.0026830885349018486
EMILIN1,4.246925,2.9841595,2.1672469574680228e-05,0.002795581863829329
LYZ,4.230233,0.9179585,2.3344908839369975e-05,0.002999776063811457
EEF1B2,4.2138333,1.4897902,2.510725611130442e-05,0.0032139204406905634
ZYX,4.2104807,2.6020079,2.54828137218986e-05,0.0032495916600951908
MT-ND1,4.1996202,1.0736979,2.6736320020069966e-05,0.0033965253819435858
DDX17,4.17943,1.1929867,2.9224070774871776e-05,0.003698554285462829
IL32,4.1708293,3.0440557,3.0349339968803347e-05,0.003826526931856115
TCF4,4.167185,2.425677,3.083846514296295e-05,0.0038736346215906044
CMTM3,4.145901,3.3417952,3.38479733246836e-05,0.004235796005086711
SPON2,4.1438603,2.9927833,3.415077697621925e-05,0.0042578020751986665
ROMO1,4.1397057,1.1712872,3.4775167000533246e-05,0.004319590929125496
RPL17,4.133729,1.4303714,3.5692457285871424e-05,0.0044171720754743755
VMP1,4.1195884,0.9670786,3.795497054164598e-05,0.004679903683918098
TAGLN2,4.1149235,0.9285295,3.873077041988741e-05,0.004758068052535472
COMP,4.104792,3.3195467,4.0467869522584425e-05,0.004943100237282888
STOM,4.1033344,2.7370324,4.07238143638131e-05,0.004948533645411463
SELENOW,4.096993,1.2117698,4.185515570809166e-05,0.0050676469752273575
JUND,4.070097,0.999415,4.6993542924943734e-05,0.0056489944179812296
ZFP36,4.0670357,1.4738727,4.761493036149741e-05,0.005703248337371072
NPC2,4.0497613,1.8983237,5.126992124950981e-05,0.006119183697032241
RPL35A,4.0475016,1.2538185,5.176721346917667e-05,0.00615662696925265
SRP14,4.041889,1.049905,5.3022275801604944e-05,0.006283608077152745
C1QA,4.026947,1.6997808,5.650574060020575e-05,0.006672850451583452
EVA1B,4.024688,1.822293,5.7051011916166465e-05,0.006713602939103126
EGR1,4.0194397,1.9901145,5.833674136897804e-05,0.006840900811303447
FKBP9,4.0129523,3.334249,5.996398563320102e-05,0.007007220035422634
LAMA4,4.0087976,2.8738954,6.102863195196443e-05,0.00710686895279508
PECAM1,4.0062466,2.669945,6.169120465459377e-05,0.007159168241196422
ISG15,3.995751,0.9573624,6.448954624633294e-05,0.007458104834515565
PKM,3.9940743,1.0344306,6.494748174797554e-05,0.0074852530682598065
NNMT,3.971406,2.4739306,7.144968928979167e-05,0.008206437258222716
SRGN,3.970167,2.3326004,7.182230117154188e-05,0.008221079647410142
AHNAK,3.9296408,1.5992911,8.507282655667518e-05,0.00970466822128494
EEF2,3.9057333,1.0817538,9.394002884565186e-05,0.0106798667370355
FKBP1A,3.8984447,1.7723383,9.681255764199686e-05,0.010969255264180036
TPI1,3.8892605,1.1229635,0.00010055009909400273,0.011336680362631458
OST4,3.8888233,1.0419631,0.00010073143145280501,0.011336680362631458
APP,3.869362,2.0393586,0.00010912051054278193,0.012224497424394161
YBX1,3.868852,1.9290507,0.00010934907350820705,0.012224497424394161
CSTB,3.84458,1.268044,0.00012075912556180274,0.013455214462098805
CRTAP,3.8364892,2.1616569,0.00012480563647979925,0.013860037868408965
CCDC85B,3.8308039,2.3401446,0.00012772522982004234,0.014137454645889702
RHOC,3.8231506,0.9906098,0.00013175720441886118,0.01453576684802555
IFI16,3.8079898,3.0578318,0.00014010101488184975,0.015405599465926154
CAP1,3.8032522,2.1520102,0.0001428088911684112,0.015652041150346976
ELN,3.789039,3.6052015,0.0001512312719779154,0.016521154396075984
YWHAH,3.7818959,1.6222068,0.0001556385391731848,0.016947419892176206
RPS17,3.7792718,1.6368078,0.00015728768303258791,0.017071567357757066
PRRX1,3.7724202,3.6023328,0.00016167165213609505,0.01749078667529147
GRN,3.771327,1.4812293,0.00016238177024655996,0.01751112479269816
RBM3,3.7691402,1.5268489,0.000163810819955753,0.017608613075884755
CAV1,3.7676096,3.3222332,0.000164818186198817,0.01766029497998698
OAZ1,3.7461803,0.8592,0.0001795475206610711,0.019177276267296185
VAMP5,3.7173164,2.7388208,0.00020135013772284774,0.021437717203012276
TYROBP,3.7014997,1.8043629,0.00021432892794924426,0.022747353118866307
EGFL7,3.6976366,1.7505597,0.00021761613390725945,0.023023375075651945
PCOLCE,3.6866305,2.6418958,0.00022724301246348765,0.023966277207548584
CYR61,3.6762073,2.399864,0.00023672713695061,0.024888259307365386
TPM3,3.664618,1.1388704,0.00024770795132857967,0.025961341473930952
CYB5R3,3.661338,2.2530172,0.0002509014088602279,0.026214116667770473
POLR2L,3.6579852,0.9062809,0.000254205712823351,0.026476867070402317
ANXA6,3.6566732,2.1727524,0.000255509775454885,0.026530299842742827
PRSS23,3.6518626,2.3380067,0.00026034520549734965,0.02694894290731516
HTRA3,3.6289027,2.980577,0.0002846285147175817,0.02937191115876386
BTG1,3.6127944,1.912878,0.0003029149962559555,0.031163077130160234
H1FX,3.6114824,0.81314504,0.0003044518562688392,0.031225401698912324
NDUFA4,3.6043391,0.8575192,0.00031294809273615774,0.03199894248227213
RABAC1,3.5950096,0.96159714,0.0003243797470878483,0.03306701506939896
TXNIP,3.567968,0.9640169,0.00035976064877662675,0.03656258375354699
ATP5MG,3.5584195,0.99058455,0.000373093188358987,0.03775194512016664
ITGB5,3.5579822,1.8493769,0.00037371476474134786,0.03775194512016664
MFGE8,3.5458097,2.3722978,0.00039140872882181533,0.03937875485649248
SEC61A1,3.5452995,1.4536027,0.0003921672169499818,0.03937875485649248
UQCRB,3.5353866,1.3066853,0.0004071788868793848,0.0407640761437636
CD276,3.5291183,2.6340375,0.00041694679907109116,0.041617743295375764
BST2,3.5227768,0.83813536,0.00042705062763168333,0.04249977433089435
RPL18,3.5216837,1.2099614,0.00042881560535170933,0.04254916500676221
CYBA,3.5189137,1.2009664,0.0004333174110672627,0.04286902457927391
CNN3,3.5001085,1.2840388,0.00046506866352671145,0.04587492010987897
HSPA8,3.4982135,1.06722,0.00046838604102269555,0.04606665995254887
SELENOP,3.495881,1.5679452,0.00047249927250736084,0.046335323395765696
HSP90AA1,3.4826882,0.83551794,0.0004964061159180633,0.04852863460947276
HNRNPA2B1,3.4819593,0.9356877,0.0004977592672687288,0.04852863460947276
GNAI2,3.4770029,1.397545,0.000507052299910968,0.04929136241859144
RGS5,3.4681835,1.7702737,0.0005239895456981113,0.05079063983706143
AP2S1,3.45725,1.1923686,0.0005457180873993059,0.05264972995421334
C11orf96,3.4569585,2.5293968,0.0005463088444172653,0.05264972995421334
FBLN2,3.4460254,2.8249462,0.0005688971367093855,0.0546695477677919
PDIA3,3.4445674,1.5004611,0.000571973782400682,0.054808162040440214
CD59,3.4411418,1.4028704,0.0005792649904392978,0.05534868732009449
COPS9,3.4384449,1.0336324,0.0005850656551862532,0.055744124839876584
PSMB1,3.4211702,1.3747461,0.0006235227920761214,0.05903264856194985
SPHK1,3.4210973,2.8621287,0.0006236899296458722,0.05903264856194985
HLA-F,3.420587,2.1602013,0.0006248610602746793,0.05903264856194985
UBB,3.414756,0.73208004,0.0006383915063012295,0.06014150095036695
GREM1,3.4052076,3.6575856,0.0006611375172756808,0.062109888107540014
PDLIM7,3.3963153,1.9175329,0.0006829963884868975,0.06398417004769154
FBLN1,3.393254,2.5997946,0.0006906757218207063,0.06436124212718321
PLEC,3.393181,1.9532022,0.0006908595374138576,0.06436124212718321
LAMC1,3.389391,2.4363325,0.00070048084385048,0.06507680482287367
HNRNPU,3.3805714,1.1063349,0.0007233529067314766,0.06701604913248692
S100A11,3.3669412,1.0078081,0.000760068942925819,0.07022366999406644
TAX1BP3,3.364463,2.1688573,0.0007669277135949115,0.07066269686413774
POMP,3.3215315,1.5956961,0.0008952483726882989,0.08225983540608266
ELOB,3.319272,0.823389,0.0009025244759058294,0.08270181932494457
RPS21,3.3130765,1.1452911,0.0009227572048567575,0.08432542544001617
COL11A1,3.3106713,3.2202313,0.0009307249056588082,0.08482242360322041
