names,scores,logfoldchanges,pvals,pvals_adj
JTB,17.273407,3.2252598,7.460486799140049e-67,9.62345408729073e-64
FAM162A,17.23249,3.3215432,1.5148381095486658e-66,1.8816533525201166e-63
ASAH1,17.219439,3.3554971,1.898206772914511e-66,2.2736449553573883e-63
NQO1,17.157814,3.2606115,5.494313196974212e-66,6.354078482762798e-63
SCUBE2,17.147396,3.258615,6.573187848908717e-66,7.348385802556684e-63
SNRPE,17.131456,3.2409823,8.646181107518893e-66,9.354052322063505e-63
COX17,17.127628,3.666982,9.234178971332655e-66,9.67799669814233e-63
NDUFAB1,17.121794,3.374639,1.0208211473443497e-65,1.037463625443479e-62
EEF1D,17.100143,3.1695826,1.4804113510641257e-65,1.4602951732937837e-62
DNAJC19,17.084015,3.4253287,1.9521188093845885e-65,1.8705760179754378e-62
PSME2,17.073723,3.2677174,2.328639731666041e-65,2.16938664779488e-62
ATOX1,17.065252,3.2191813,2.6922757144711076e-65,2.440366024646811e-62
ZG16B,17.06293,3.3412828,2.801466921986684e-65,2.4725157270944583e-62
RPL36A,17.06017,3.3270767,2.9370744864384162e-65,2.525733439132605e-62
DNAJC1,17.057846,3.383907,3.056158101660059e-65,2.5624357603368762e-62
DSTN,17.04197,3.2227664,4.009961717189892e-65,3.2801486846613316e-62
HNRNPA2B1,17.040213,3.1886826,4.132271714286333e-65,3.299717351279406e-62
SNHG8,17.022202,3.2954602,5.621606249168029e-65,4.359060012358195e-62
NDUFC1,17.021198,3.5140004,5.718845504912655e-65,4.359060012358195e-62
MCCC2,17.011095,3.2737548,6.795618388666135e-65,5.064698878201885e-62
ALDOA,16.9907,3.854436,9.623468827537765e-65,7.016345598651338e-62
PRDX2,16.986118,3.324513,1.0405114534623556e-64,7.424824069408613e-62
PSME1,16.982416,3.2839608,1.1082842463809732e-64,7.743674386484392e-62
SKP1,16.9078,3.2077808,3.9414205058536086e-64,2.6977012433738433e-61
COA3,16.892677,3.6827698,5.093805102323529e-64,3.3604332755353396e-61
PRDX1,16.892488,3.2462156,5.110086977527054e-64,3.3604332755353396e-61
ATP5IF1,16.856783,3.0652726,9.354549551422147e-64,5.9890129833542475e-61
AGR3,16.856092,3.1786315,9.464419110196646e-64,5.9890129833542475e-61
WDR83OS,16.822958,3.0900056,1.6567747508902798e-63,1.0221130115470527e-60
SDC4,16.822268,3.0555863,1.6761946339998778e-63,1.0221130115470527e-60
ATP5MPL,16.819317,3.1700342,1.7617582124396957e-63,1.055104409442902e-60
TMA7,16.79842,3.3701541,2.506291827681796e-63,1.4746669353823172e-60
MYL12B,16.7779,3.1052601,3.5413981828786457e-63,2.047782969954897e-60
HSPE1,16.773067,3.177292,3.841519598507729e-63,2.1836760049958003e-60
TUFM,16.770746,3.0265994,3.9946192615413884e-63,2.2328590132262513e-60
RHOB,16.7565,3.0450013,5.076354162839029e-63,2.7909961625130384e-60
CD9,16.74533,3.2251387,6.124930237752561e-63,3.260601751011832e-60
DHCR24,16.74533,3.420162,6.124930237752561e-63,3.260601751011832e-60
NDUFA3,16.70316,3.046426,1.2430415774181758e-62,6.513926316164184e-60
EDF1,16.64116,2.94071,3.5076519131493633e-62,1.8098404594338976e-59
NAT1,16.577024,3.205249,1.0216472591821832e-61,5.191516027038191e-59
HMGN1,16.572004,2.9335794,1.1106291316659852e-61,5.559444748927434e-59
NDUFB4,16.554432,3.0558226,1.4873784071701414e-61,7.335837797010618e-59
TRIR,16.531841,2.9566293,2.1643181850344236e-61,1.0519841056476013e-58
C15orf48,16.521048,3.0527403,2.5886477954280855e-61,1.2402581394723876e-58
COX7B,16.519793,2.9165084,2.6430818177389863e-61,1.2485025070891566e-58
NDUFA4,16.512512,2.9132733,2.982053880377848e-61,1.3890572644460036e-58
SRRM2,16.510128,2.8441613,3.1022558721379786e-61,1.4252528416405963e-58
NDUFB2,16.445616,2.883328,9.016222833360463e-61,4.0862983970978815e-58
KRT18,16.44386,3.1674984,9.281534639444219e-61,4.1504547831690696e-58
CYB5A,16.441097,3.210039,9.714254431446621e-61,4.28679822528759e-58
NDUFA2,16.429676,2.8619933,1.1728210662651783e-60,5.108321158493707e-58
SELENBP1,16.424845,3.1677282,1.270082365223799e-60,5.461028508317406e-58
CRACR2B,16.412796,2.9625096,1.5490431766313676e-60,6.576178488337065e-58
PRR13,16.405704,3.8789232,1.740945071402916e-60,7.298476975588874e-58
NEDD8,16.398802,3.0862036,1.9504693250133996e-60,8.075906200283875e-58
HNRNPA1,16.394346,2.8478265,2.098862434643641e-60,8.584347357692491e-58
MZT2B,16.384556,3.1425033,2.4656008371336713e-60,9.962809744070973e-58
MLPH,16.34954,3.0321188,4.3827732114641926e-60,1.749874380548644e-57
RARRES3,16.347155,3.0518272,4.557670850071284e-60,1.7982960584669498e-57
KIF22,16.312138,2.8504121,8.091005218188873e-60,3.15530387218161e-57
CA12,16.299212,3.0620239,9.997442853495472e-60,3.8539567634543804e-57
SELENOH,16.267645,3.1934037,1.674744653751131e-59,6.382680249716525e-57
MRPS21,16.266579,3.043754,1.7041729270583804e-59,6.421859733447636e-57
MZT2A,16.265135,2.9380648,1.7448092753232024e-59,6.501934830643284e-57
ATP5MF,16.262499,2.930368,1.8215217288203164e-59,6.713208323206129e-57
CRNDE,16.25886,3.3780203,1.933011494207148e-59,7.046667336165144e-57
SPINT2,16.249195,3.0458572,2.263134067351447e-59,8.161396811917509e-57
SLC9A3R1,16.232943,3.12624,2.9497354738547397e-59,1.0524279608738327e-56
RPS27L,16.21443,3.1624851,3.987597322228394e-59,1.4077477788725881e-56
EEF2,16.213238,2.7710679,4.065733219058256e-59,1.4203808406330812e-56
NINJ1,16.197863,3.150703,5.22101849324023e-59,1.8051806002710395e-56
MARCKSL1,16.185186,3.076676,6.415512858730492e-59,2.195545614858196e-56
SSR2,16.179224,2.7087922,7.067856260490806e-59,2.39436124509435e-56
HSP90AA1,16.173326,2.78061,7.778327119392521e-59,2.6086953493018638e-56
NME3,16.170816,3.0076444,8.101829964932262e-59,2.690288845187111e-56
ATP5ME,16.162846,2.8033948,9.220464046419605e-59,3.031724737145301e-56
ATP6V1G1,16.150671,3.2739317,1.1233166315615147e-58,3.6576498242048623e-56
NDUFB10,16.148851,3.0614195,1.1569507988835373e-58,3.730943835861161e-56
CRIP2,16.144836,2.828979,1.2347701608887977e-58,3.943973491037e-56
ATP5MC2,16.144083,3.3228111,1.2499314786614865e-58,3.9547360312593336e-56
HNRNPK,16.14151,3.0114572,1.3031456540569866e-58,4.084569994931142e-56
ATP5MD,16.136175,3.0739675,1.4207649318320528e-58,4.412001322572535e-56
CRABP2,16.132788,2.8296072,1.5009214294246381e-58,4.61815622936179e-56
KRTCAP2,16.129272,3.8221407,1.5888073652260654e-58,4.844129219541071e-56
RBM8A,16.124,3.0694323,1.7303388344623928e-58,5.228117462180156e-56
NACA,16.092812,3.2920823,2.8652089041830547e-58,8.579765734686721e-56
SRSF5,16.091118,3.1524327,2.9447131047275706e-58,8.739804257199403e-56
RHOA,16.079006,2.7540681,3.580755662594462e-58,1.0534331878253778e-55
DCXR,16.066456,2.8908465,4.3844977315476225e-58,1.27867204278821e-55
EFNA1,16.0647,3.1110673,4.510521256729725e-58,1.304085016450013e-55
POLR2L,16.061373,2.9302378,4.759027892403713e-58,1.3641733115849208e-55
ATP5MG,16.053843,2.941171,5.3732379485682176e-58,1.5271835111786514e-55
TMEM238,16.050453,2.9191616,5.674806914408736e-58,1.5993418008020183e-55
GATA3,16.046124,2.851539,6.08480100073567e-58,1.7006004663556074e-55
DYNLT1,16.038656,3.3006978,6.862395118708215e-58,1.9020744420763318e-55
CHCHD2,16.027422,2.7829568,8.222307978850307e-58,2.2603259425793574e-55
TMEM9,16.016502,2.9632084,9.800905328229093e-58,2.672380186163799e-55
SPCS1,15.997803,2.9204006,1.3236522671168835e-57,3.580052397948874e-55
SEC61G,15.980545,2.9908676,1.7461222384852755e-57,4.684915810745534e-55
NENF,15.96837,3.113502,2.1225788660196587e-57,5.649765873695819e-55
BTF3,15.962472,3.1966121,2.333050809403839e-57,6.161091184707555e-55
TBC1D9,15.951552,3.038899,2.7790081624410745e-57,7.281435605620997e-55
GNG5,15.927455,2.8798301,4.0865382608778513e-57,1.0624365906459022e-54
PCBP2,15.926388,2.8405287,4.156842890718141e-57,1.0724015143761924e-54
TMBIM4,15.913336,3.1312413,5.121100578165465e-57,1.3110799327520104e-54
APMAP,15.912081,3.2142508,5.224815151189701e-57,1.32749886773182e-54
SAP18,15.90022,3.4365828,6.314287249207147e-57,1.592244855367739e-54
SUSD3,15.8994665,2.8746617,6.390645374912303e-57,1.5994736162970806e-54
COPS9,15.89727,2.9690351,6.618650317673316e-57,1.6442688470676124e-54
H3F3B,15.8800125,3.4029672,8.716047771304619e-57,2.1494030158383404e-54
TMEM219,15.867839,2.8830688,1.0582281363929847e-56,2.5905733750618923e-54
HINT1,15.846189,2.7294104,1.493702777886951e-56,3.6301307075922147e-54
SARAF,15.843866,3.1160758,1.5499058251619046e-56,3.7396216952719396e-54
PDCD4,15.84098,3.226093,1.6227255515341227e-56,3.8873549676679575e-54
RPS26,15.835959,3.424893,1.7575769121617005e-56,4.180540034048164e-54
RPL5,15.832445,3.0388021,1.8585589326420452e-56,4.3850711296923345e-54
SERP1,15.832068,2.9674182,1.869715461703154e-56,4.3850711296923345e-54
SUMO2,15.826233,3.1068554,2.0514220124258554e-56,4.777818850884607e-54
HSPA5,15.81751,2.9750018,2.356298048354248e-56,5.450036134186535e-54
ESR1,15.799374,3.0064113,3.142225535360442e-56,7.218079452391678e-54
H2AFZ,15.797491,2.9179251,3.237469760219352e-56,7.386276246138545e-54
HNRNPC,15.789584,2.9169056,3.669915957214048e-56,8.31632711980032e-54
TPI1,15.788203,2.7273428,3.7511165461340303e-56,8.443285015049873e-54
MGST3,15.778163,2.9183607,4.398037680514131e-56,9.833425848605529e-54
NDUFA13,15.775276,2.6729593,4.603802250694451e-56,1.0225319197602019e-53
PTGES3,15.773268,3.0413096,4.752570822905975e-56,1.0486297385435566e-53
DCTPP1,15.761282,3.0217543,5.74555932912244e-56,1.2594416260137803e-53
MAGED2,15.753249,2.9045317,6.524105364866956e-56,1.4208145826422593e-53
LAPTM4A,15.73844,2.799658,8.245212891140135e-56,1.7840512899552118e-53
RTN1,15.734737,3.9288993,8.74192900682393e-56,1.879402660454237e-53
ERBB2,15.732352,3.2212727,9.077514194792439e-56,1.9391189239805657e-53
LAMTOR2,15.7177305,2.9106998,1.1434671936257013e-55,2.427190046823973e-53
LAMP1,15.707878,2.8642395,1.3357541988586373e-55,2.817517252913269e-53
OST4,15.701854,2.7729359,1.4688636440521913e-55,3.0789218058888994e-53
CD24,15.700536,2.8538933,1.4996983224661578e-55,3.124029958936025e-53
NDUFS7,15.6957035,2.6979568,1.6183770067989494e-55,3.350440003334763e-53
SNRPD2,15.691688,2.7823684,1.7241044874102315e-55,3.5474243128076286e-53
DAZAP2,15.681208,3.01925,2.0335107868672308e-55,4.158529559143487e-53
CD46,15.672359,2.7095613,2.337395358226816e-55,4.7510039711643e-53
CIRBP,15.656169,2.9183948,3.0152300502066022e-55,6.091854543604158e-53
PKIB,15.652152,3.2850428,3.211705019956461e-55,6.449949877802383e-53
MIF,15.649579,3.0994399,3.344220039039231e-55,6.676098313648675e-53
FASN,15.64663,3.4108024,3.5028388247829215e-55,6.9513732843532315e-53
CRIP1,15.64412,3.0360105,3.643720985549891e-55,7.188418494904251e-53
ELP2,15.641484,3.2656088,3.797723899606069e-55,7.448424803800487e-53
IGFBP2,15.638158,2.6682036,4.001344725310711e-55,7.802156941713409e-53
HSP90AB1,15.628871,2.8442914,4.629356945045915e-55,8.974530244101151e-53
PSMB4,15.6087265,2.8359127,6.349169068011637e-55,1.2237840931205418e-52
ATP5F1B,15.588394,2.6748466,8.730062056540321e-55,1.6730789785842816e-52
CNPY2,15.5853195,3.1129992,9.160466086640388e-55,1.745589270532644e-52
RPS10,15.584189,2.981902,9.323826498540475e-55,1.766680752022884e-52
HNRNPH1,15.580989,2.7731543,9.802606906372516e-55,1.8469653394714686e-52
UBL5,15.572768,2.833021,1.1147622663575326e-54,2.0886534574915602e-52
NAA38,15.571827,2.6712153,1.131291084990613e-54,2.1078466893563987e-52
YWHAE,15.567308,3.316568,1.2140907021327368e-54,2.249622871167278e-52
IFITM2,15.553566,2.757842,1.5048920890423832e-54,2.7731357627639255e-52
BHLHE40,15.542834,2.5964315,1.7793586881566284e-54,3.2609908023714213e-52
ROMO1,15.53725,2.7496922,1.9413867841813487e-54,3.538599454775765e-52
GSTM3,15.534551,2.9752955,2.0248535618384055e-54,3.670785878753321e-52
ATP5PF,15.533171,2.9837441,2.0689297966727758e-54,3.730525135527503e-52
AES,15.4984045,2.8428733,3.556130725143265e-54,6.37783488020614e-52
PEBP1,15.491753,2.993038,3.9439047351281205e-54,7.035674308868453e-52
STARD10,15.490685,2.6703377,4.009898583008962e-54,7.115554427352093e-52
SREBF1,15.484975,2.696837,4.3823142747458626e-54,7.735476639285618e-52
LAMTOR5,15.473429,3.0986302,5.243827320863087e-54,9.207721501942733e-52
CNBP,15.467091,3.1305044,5.786404882781308e-54,1.0107523279099975e-51
COX14,15.442992,3.1959467,8.410552762694269e-54,1.461518748990883e-51
SELENOW,15.438725,2.7418923,8.985856537392442e-54,1.5534415286137512e-51
TMEM258,15.43176,2.9286559,1.0010323778493551e-53,1.721673019913419e-51
ANAPC11,15.423413,2.5737693,1.139206295011119e-53,1.941312310900715e-51
ATP6V0B,15.42335,2.7711945,1.1403140474907295e-53,1.941312310900715e-51
TPD52,15.418707,2.9279184,1.2253355165544733e-53,2.0755203310204002e-51
RNF7,15.415005,3.103578,1.2976225080096238e-53,2.1869177725440587e-51
SMIM26,15.404525,3.2297108,1.5260791568049845e-53,2.5590821380462784e-51
DYNLL1,15.396115,2.724227,1.7380183413119766e-53,2.899983041339357e-51
RPS4X,15.391534,3.3436496,1.8655589101080158e-53,3.097381917188249e-51
SRP14,15.387895,2.829991,1.9735024435419583e-53,3.260459357217251e-51
TMEM59,15.386075,2.856384,2.029784212329872e-53,3.3370050447607474e-51
COX4I1,15.360283,2.8485553,3.0225412776335727e-53,4.920859469847535e-51
GJA1,15.36022,2.9702234,3.025468428951184e-53,4.920859469847535e-51
TSPAN13,15.359969,3.473996,3.037205290292921e-53,4.920859469847535e-51
FLNB,15.349677,3.0860734,3.559533608749722e-53,5.739405681261932e-51
MT2A,15.341958,3.007206,4.009149469555747e-53,6.433438033969409e-51
HNRNPU,15.326961,2.7382293,5.050762156295845e-53,8.066307676088098e-51
RPL31,15.314911,2.9116304,6.079472947399195e-53,9.663192592885033e-51
UQCRB,15.313594,3.0078359,6.2039429335762135e-53,9.814520665390522e-51
TXNIP,15.310769,2.7775438,6.479274840622598e-53,1.0201968056563413e-50
ATP6V0E1,15.308259,2.8577642,6.734210913034829e-53,1.0553830168287948e-50
BMI1,15.297654,2.9524674,7.926271654226095e-53,1.2364246452996967e-50
DDX17,15.286296,2.4278905,9.436766327278384e-53,1.4652327272419556e-50
PHPT1,15.285417,2.6327305,9.564897514573214e-53,1.4782835614919651e-50
ARF1,15.277886,2.6816359,1.0736692423782256e-52,1.6517761032514186e-50
TRMT112,15.265838,2.7987165,1.2915874156397507e-52,1.9779570203527836e-50
LSM7,15.261005,2.764787,1.3908845426988625e-52,2.1203402633197478e-50
SEC61B,15.2595625,2.6531832,1.4219932313663576e-52,2.15795515807986e-50
GLUL,15.245568,2.8194606,1.7619419552861997e-52,2.6618022205580434e-50
RPS7,15.231009,3.0506322,2.2016735968692846e-52,3.3111986139821554e-50
PTP4A2,15.226805,3.0258973,2.3479015469303485e-52,3.515353664328126e-50
TRPS1,15.204841,3.0221276,3.2842986287787757e-52,4.89550255164367e-50
STUB1,15.199004,3.1484525,3.590366666431328e-52,5.328040586671411e-50
ECI1,15.189152,2.6950018,4.172834525297626e-52,6.165133229490387e-50
BLVRB,15.168004,2.6190856,5.760222303148738e-52,8.473084894868525e-50
SUB1,15.152001,3.1328046,7.349394019320502e-52,1.0763492428819694e-49
RABAC1,15.145726,2.4827554,8.085675676053379e-52,1.1790321340151226e-49
RPN2,15.142964,2.8955708,8.432482099789494e-52,1.2242795872845889e-49
RBX1,15.136564,2.6998456,9.294463403839723e-52,1.343610834646451e-49
RPL12,15.12508,3.210862,1.1066627188889633e-51,1.5929293676436932e-49
HEBP1,15.113596,3.6279595,1.3174956980934995e-51,1.8882978941307604e-49
CDH1,15.111964,3.2686021,1.3505311017918407e-51,1.9274090251870107e-49
MPC2,15.108199,2.9318295,1.4299482285844503e-51,2.0321018512824276e-49
MRPL51,15.104748,3.1861432,1.5068245082578436e-51,2.1323156269177874e-49
LINC01238,15.10048,2.8813016,1.6075829146870872e-51,2.265340999696451e-49
UQCR11,15.086423,2.90606,1.9893796096263395e-51,2.7916239894413464e-49
SQSTM1,15.08498,2.6105092,2.033364043241279e-51,2.841456803426084e-49
PET100,15.080964,2.6463752,2.1609173732018757e-51,3.0071720689811e-49
TOMM7,15.074877,2.6487296,2.3695848019486733e-51,3.283931201973331e-49
GPRC5A,15.059565,3.1123796,2.9874849755328085e-51,4.123221033309438e-49
COX6A1,15.057682,2.8791454,3.073772344761877e-51,4.224925282730485e-49
EIF1,15.050716,2.756181,3.415171030722175e-51,4.675020654218788e-49
YWHAZ,15.029066,3.0999427,4.736371176975814e-51,6.449411975770518e-49
ADAR,15.028877,2.8496883,4.7498501938556804e-51,6.449411975770518e-49
NDUFC2,14.9960575,2.8966787,7.791210122147385e-51,1.0536355043410444e-48
TSTD1,14.976102,3.0453448,1.0521028252378262e-50,1.417085323406675e-48
NDUFV2,14.973466,2.6828325,1.0946492662480628e-50,1.4684938836571012e-48
PIP,14.966124,3.4418042,1.2224194363272028e-50,1.633366655599272e-48
PARD6B,14.961856,2.8669107,1.3033923107321728e-50,1.734649655449826e-48
DAD1,14.957025,2.7550812,1.4015456102644786e-50,1.857906588025695e-48
EVL,14.952883,2.5554807,1.4915118141075974e-50,1.9693828039976615e-48
MRPS34,14.937194,2.7317586,1.887582244411738e-50,2.4825777769835635e-48
LGALS3BP,14.935939,2.616976,1.9234620439640837e-50,2.5198855480651343e-48
ZFAS1,14.932864,2.8357704,2.014263106872224e-50,2.628574166470064e-48
ELF3,14.931734,2.4273016,2.0486797633464231e-50,2.6631248799655945e-48
ATP5F1E,14.926337,3.2559562,2.2213693461324586e-50,2.8764588853509805e-48
MGST1,14.923701,3.5530937,2.310898460760824e-50,2.9808812529614045e-48
REEP5,14.919622,2.7727554,2.4565874117196366e-50,3.156667762998206e-48
APLP2,14.918117,2.6496692,2.5126614809537674e-50,3.2163985018407423e-48
MRPL52,14.8986,3.005918,3.3655787164537453e-50,4.291816691727213e-48
GNAS,14.893642,2.7938592,3.6247254369212114e-50,4.604774306949379e-48
SOD1,14.879899,2.6938663,4.4516953069495745e-50,5.633998385074523e-48
SYNGR2,14.879021,2.8225262,4.510536007713092e-50,5.687005888221116e-48
C1orf43,14.877264,3.2289073,4.630550211127157e-50,5.816456665946914e-48
TBCA,14.875632,3.0504,4.7448364031193e-50,5.937773257008025e-48
ARPC3,14.862453,2.9157705,5.777004706932676e-50,7.202571890747513e-48
IRF2BP2,14.8598175,2.8144176,6.008831229092586e-50,7.463858583752118e-48
PARK7,14.846953,2.982015,7.280297386663208e-50,9.009838145900762e-48
GOLM1,14.846263,2.7731295,7.355632533654327e-50,9.069603085062456e-48
PRDX3,14.841117,3.089137,7.9422233945817015e-50,9.757006894046928e-48
COPZ1,14.840176,2.7820852,8.054458737923952e-50,9.858775078558157e-48
NECTIN2,14.838544,2.416754,8.252752899089022e-50,1.006475733562355e-47
C12orf57,14.8377285,2.5830348,8.353714923604344e-50,1.0150974315501539e-47
CUTA,14.830951,2.7802422,9.241444491788728e-50,1.1189153984318064e-47
EIF3K,14.810807,2.709618,1.2473401639633578e-49,1.5047947632734927e-47
RTRAF,14.810242,3.2039907,1.2578652184394776e-49,1.512053179068932e-47
GABARAPL2,14.807732,3.2379894,1.3057231812142467e-49,1.5639765732701217e-47
RPS3A,14.797754,3.1793766,1.514561021247492e-49,1.8076636131885546e-47
DUSP4,14.793737,3.2107947,1.6077221382140241e-49,1.9120491160078703e-47
MRPS26,14.792044,3.2640715,1.6487153412172172e-49,1.9538733255739587e-47
H2AFJ,14.7858305,2.8730047,1.8081269189883976e-49,2.1352450918673548e-47
CYBRD1,14.776041,2.7476444,2.0910118961160236e-49,2.460644104278568e-47
SCAND1,14.771899,2.5281005,2.223575381754532e-49,2.6074919983665563e-47
NUPR1,14.76964,2.8606284,2.299375147043314e-49,2.686984100402044e-47
HES1,14.765121,3.1590571,2.458777128576051e-49,2.8632801159091526e-47
RPL23,14.761106,2.6037052,2.6096767493259047e-49,3.028489232487619e-47
FKBP4,14.759411,3.0426896,2.676070175491657e-49,3.0948290188151445e-47
FOXA1,14.75847,2.8520446,2.7136792066090624e-49,3.1275385990121903e-47
FUS,14.717114,2.633707,5.005652653496207e-49,5.749300640169719e-47
CREB3L4,14.7136,3.1153061,5.272568840251282e-49,6.035201834960665e-47
DDT,14.711404,2.7457156,5.446537713055438e-49,6.213128633348751e-47
TMEM256,14.710776,2.9416382,5.497284396099438e-49,6.249760138182473e-47
KRT8,14.709521,2.7078176,5.60019403771477e-49,6.345246879624256e-47
RNF181,14.7014265,3.2353249,6.311616760803673e-49,7.127239155684633e-47
C5orf38,14.701113,2.8499274,6.340932551155239e-49,7.136315298679342e-47
BMPR1B,14.6949,2.8930697,6.950117105394985e-49,7.795753427449398e-47
CERS2,14.681471,2.807977,8.473282828654718e-49,9.472565316914064e-47
HIST2H2BE,14.674693,2.8630886,9.363841125752542e-49,1.0433372215132516e-46
GRIA2,14.66961,2.6391156,1.0092360483346816e-48,1.1207867082466408e-46
NDUFB3,14.634844,3.328074,1.6836121345684812e-48,1.8635308174639513e-46
P4HB,14.634405,2.3830235,1.6945208166893972e-48,1.869435498359507e-46
NDUFS5,14.633212,2.6979904,1.7244860374190776e-48,1.896256154851181e-46
MAZ,14.632773,2.8101656,1.7356583167797454e-48,1.9023042035346112e-46
S100A14,14.623736,3.0128353,1.9821629320443686e-48,2.165400013514789e-46
CSAD,14.623109,3.3219125,2.0005216499183714e-48,2.17836023035592e-46
ATP5PO,14.620913,2.9389286,2.066120202448105e-48,2.2425093640681084e-46
MT1G,14.614387,3.1433744,2.2739447677027376e-48,2.4601148264262715e-46
SLC25A5,14.613821,2.6858613,2.2928790773615745e-48,2.472623102783038e-46
HSPA1A,14.613319,2.7884574,2.3098412741642702e-48,2.4829313029782466e-46
VAMP8,14.612504,2.5849237,2.3376716358389828e-48,2.504818892101208e-46
UBE2I,14.578867,2.6634016,3.828154886521452e-48,4.088810782934919e-46
NPM1,14.567258,2.9690888,4.5374201754704616e-48,4.8309840585691536e-46
H1FX,14.547427,2.6080523,6.064093886130946e-48,6.4359993909196096e-46
NDUFB6,14.539583,2.984858,6.800545078506134e-48,7.19484797611794e-46
RPL7,14.535191,2.6031265,7.251163149235287e-48,7.647468858460789e-46
SLIRP,14.528664,3.0441272,7.976091846149323e-48,8.385647910224326e-46
SHROOM1,14.524208,2.6351373,8.511989196354052e-48,8.921096677103817e-46
UQCRH,14.518122,2.7869103,9.302503762955407e-48,9.719232747725807e-46
CFB,14.505006,3.6622205,1.1262822612361797e-47,1.1730824371844409e-45
PCBP1,14.501868,2.605008,1.1789734300481275e-47,1.2241613280790744e-45
CALM2,14.501115,2.425502,1.1919801141266795e-47,1.2338465761598944e-45
TXNDC17,14.500864,2.7831445,1.1963473348230804e-47,1.2345568281629682e-45
OAZ1,14.491075,2.7829325,1.379681424531862e-47,1.4193790066242206e-45
RHOC,14.469549,2.4907463,1.8870400270755155e-47,1.935399034497206e-45
FLYWCH2,14.463714,2.6190805,2.0541012965089901e-47,2.1003185756804423e-45
SNRPG,14.4586935,2.6611283,2.2095357837148294e-47,2.252383316541883e-45
TMBIM6,14.45248,2.4056425,2.418181779181495e-47,2.4576054700057264e-45
RNPS1,14.451037,2.8974347,2.4693964352266076e-47,2.5020730406232618e-45
COX5B,14.4496565,2.4074218,2.519394129351192e-47,2.5450433828367555e-45
RPS20,14.441687,2.3023298,2.8283510158863297e-47,2.8485656567806526e-45
DUSP23,14.433089,2.854129,3.204021347823394e-47,3.217259519859311e-45
CD151,14.425936,2.6404724,3.5541866705362753e-47,3.557322246848536e-45
TXN,14.425747,2.5415783,3.5638984881063506e-47,3.557322246848536e-45
PSMB3,14.415142,2.5473013,4.155858414971378e-47,4.135880697961723e-45
BST2,14.408992,2.8740542,4.542941212303206e-47,4.498514779789972e-45
ARRDC3,14.408929,2.5054126,4.54707051806548e-47,4.498514779789972e-45
RACK1,14.39619,2.81522,5.467574157175857e-47,5.393279473040115e-45
COX8A,14.394307,2.4248586,5.618504098934402e-47,5.5259058788874483e-45
JUP,14.393743,2.7488232,5.664586451312618e-47,5.554938608307677e-45
H3F3A,14.391483,3.1410232,5.852708030360645e-47,5.72268577032756e-45
BANF1,14.377677,3.340077,7.145248555704651e-47,6.952310007645841e-45
ARHGDIB,14.377615,2.7418272,7.151729240377528e-47,6.952310007645841e-45
NDUFB11,14.369959,2.464742,7.9878981746854325e-47,7.74272049082659e-45
TMED10,14.369018,2.7325642,8.097203393002799e-47,7.826052086297632e-45
DDX5,14.354458,2.4121635,9.990304240647076e-47,9.628012173069586e-45
PSMB6,14.351446,2.8101943,1.0433866486512179e-46,1.0025208669330108e-44
PSMA7,14.351258,2.5912056,1.0462231004429417e-46,1.0025208669330108e-44
HIGD1A,14.350756,2.8872101,1.0538245448806815e-46,1.0069278514589257e-44
